,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,ntrcdsm,cd3less,cd3t12s,cd1t3s,cdov3s,ntrtmlg,cd3les,cd3t12,cd1t3,cdov3
3646,12614,12804,667757,1885307.0,ORIGIN BANK,Choudrant,LA,71227,12/31/2016,8/17/2020,SM,3921 Elm St.,ORIGIN BCORP INC,46,0,1,4,0,Lincoln,,,11/23/1912,1/1/1934,12/31/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Shreveport,Dallas,Southern,Western,0,0,www.origin.bank,175543.0,23689.0,93069.0,45675.0,13110.0,473394,81451.0,253028.0,116793.0,22122.0
3647,28866,2519,2376,2692892.0,ORITANI BANK,Township Of Wash,NJ,7676,12/31/2016,8/17/2020,SB,370 Pascack Rd.,ORITANI FINANCIAL CORP,27,0,0,4,0,Bergen,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",1/1/1911,9/27/1939,5/4/2012,Stock,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,1,,392411.0,86108.0,168123.0,98545.0,39634.0,596489,132317.0,249818.0,131380.0,82974.0
3648,1388,0,845452,1124574.0,ORMSBY STATE BANK,Ormsby,MN,56162,12/31/2016,8/17/2020,NM,513 Main St.,ORMSBY BANCSHARES INC,1,0,0,2,1,Martin,,,7/1/1901,1/1/1934,9/11/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Mankato,Minneapolis,Central,West,0,1,www.ormsbybank.com,5887.0,1026.0,2445.0,1846.0,570.0,4895,2019.0,1765.0,986.0,125.0
3649,713,10038,342410,1248153.0,ORRSTOWN BANK,Shippensburg,PA,17257,12/31/2016,8/17/2020,SM,77 E. King St.,ORRSTOWN FINL SERVICES INC,25,0,1,4,0,Cumberland,25420.0,"Harrisburg-Carlisle, PA",5/1/1919,1/1/1934,6/16/2007,Stock,0,1,FED,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.orrstown.com,192304.0,19083.0,35525.0,77597.0,60099.0,104463,24946.0,56194.0,19795.0,3528.0
3650,1008,0,382742,,OSB COMMUNITY BANK,Brooklyn,MI,49230,12/31/2016,8/17/2020,SM,417 S. Main St.,,3,0,0,4,0,Jackson,27100.0,"Jackson, MI",10/1/1907,1/1/1934,1/1/2016,Stock,0,0,FED,DIF,Chicago,CHICAGO,Detroit,Chicago,Central,Central,0,1,http://www.bankmichigan.com,6167.0,889.0,2706.0,2063.0,509.0,8748,2354.0,1487.0,4599.0,308.0
3651,1837,0,948643,1138375.0,OSSIAN STATE BANK,Ossian,IN,46777,12/31/2016,8/17/2020,NM,102 N. Jefferson St.,OSSIAN FINANCIAL SERVICES INC,2,0,0,4,1,Wells,,,10/19/1912,1/1/1934,1/2/2008,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.ossianstatebank.com,8387.0,1552.0,2760.0,2870.0,1205.0,6607,2611.0,1941.0,847.0,1208.0
3652,27989,17997,725077,5009204.0,OTTAWA SAVINGS BANK,Ottawa,IL,61350,12/31/2016,8/17/2020,SA,925 La Salle St,OTTAWA BCORP INC,3,0,0,5,0,La Salle,,,1/1/1871,4/3/1935,12/31/2014,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,www.ottawasavings.com,48861.0,8477.0,16317.0,18658.0,5409.0,32433,5186.0,10934.0,11999.0,4314.0
3653,34332,0,2454607,2454586.0,OUACHITA INDEPENDENT BANK,Monroe,LA,71201,12/31/2016,8/17/2020,NM,909 N. 18th St.,OUACHITA BANCSHARES CORP,12,0,0,4,1,Ouachita,33740.0,"Monroe, LA",3/3/1997,3/3/1997,5/18/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Shreveport,Dallas,Southern,Western,0,1,,33044.0,5651.0,16047.0,7723.0,3623.0,54616,17036.0,28500.0,6085.0,2995.0
3654,27955,16021,474777,2412586.0,OUR COMMUNITY BANK,Spencer,IN,47460,12/31/2016,8/17/2020,NM,279 E. Morgan St.,HOME FINANCIAL BCORP,2,0,0,5,0,Owen,14020.0,"Bloomington, IN",1/1/1911,12/16/1935,7/15/2011,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,www.ocbconnect.com,8887.0,1421.0,2214.0,2681.0,2571.0,9892,1947.0,3395.0,3747.0,803.0
3655,13112,8907,38740,1207954.0,OWEN COUNTY STATE BANK,Spencer,IN,47460,12/31/2016,8/17/2020,NM,201 W. Morgan St.,OWEN FINANCIAL CORP,4,0,0,4,0,Owen,14020.0,"Bloomington, IN",1/1/1934,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,www.ocsbank.com,26434.0,2798.0,8988.0,10673.0,3975.0,23855,2837.0,9409.0,7988.0,3621.0
3656,9672,16019,492810,1071735.0,OWINGSVILLE BANKING COMPANY,Owingsville,KY,40360,12/31/2016,8/17/2020,NM,49 W. Main St.,BATH COUNTY BANKING CO,3,0,0,8,0,Bath,,,5/10/1893,1/1/1934,7/15/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.bankobc.com; www.bankobc.net,15044.0,3125.0,8258.0,2156.0,1505.0,12280,3291.0,5635.0,1742.0,1612.0
3657,9719,12402,448040,1249383.0,OXFORD BANK,Oxford,MI,48371,12/31/2016,8/17/2020,NM,60 S. Washington St.,OXFORD BANK CORP,10,0,0,4,0,Oakland,19820.0,"Detroit-Warren-Dearborn, MI",6/4/1884,1/1/1934,5/1/2015,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Detroit,Chicago,Central,Central,0,1,www.oxfordbank.com,33380.0,5119.0,11931.0,6556.0,9775.0,13779,2205.0,4344.0,994.0,6236.0
3658,9260,11032,647432,1248032.0,OXFORD BANK & TRUST,Oak Brook,IL,60523,12/31/2016,8/17/2020,NM,"1111 W. 22nd St, # 800",OXFORD FINANCIAL CORP,8,0,0,4,1,Du Page,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",11/10/1902,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.oxford.bank,30548.0,6915.0,14114.0,9113.0,406.0,20556,3337.0,9653.0,7213.0,353.0
3659,57034,0,2938769,3260551.0,OXFORD UNIVERSITY BANK,Oxford,MS,38655,12/31/2016,8/17/2020,NM,1500 University Ave.,LAFAYETTE BCORP INC,5,0,0,4,0,Lafayette,,,11/27/2000,11/27/2000,6/16/2014,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,West,0,1,http://www.oubol.com,14942.0,3496.0,7717.0,2791.0,938.0,40446,13389.0,16612.0,7849.0,2596.0
3660,1654,14406,882952,,OZARK BANK,Ozark,MO,65721,12/31/2016,8/17/2020,NM,106-112 N. 2nd Ave.,,4,0,0,4,1,Christian,44180.0,"Springfield, MO",9/25/1906,1/1/1934,11/2/2016,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,St. louis,Western,West,0,1,http://www.ozarkbank.com,22386.0,6021.0,12009.0,3583.0,773.0,28417,5019.0,14285.0,2946.0,6167.0
3661,28277,1283,1016174,,OZARKS FEDERAL SAVINGS AND LOAN ASSOCIATION,Farmington,MO,63640,12/31/2016,8/17/2020,SA,2 E. Columbia,,5,0,0,5,0,Saint Francois,,,1/1/1930,12/3/1934,7/21/2011,Non-Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.ozarksfederal.com,73164.0,10669.0,35151.0,21072.0,6272.0,29284,3486.0,12873.0,7801.0,5124.0
3662,58234,0,3546862,,PACIFIC ALLIANCE BANK,Rosemead,CA,91770,12/31/2016,8/17/2020,NM,8400 E. Valley Blvd.,,2,0,0,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",12/27/2006,12/27/2006,2/15/2013,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Los Angeles (North),San Francisco,Western,Western,0,1,www.pacificalliancebank.com,38758.0,8667.0,16619.0,12763.0,709.0,81901,18863.0,43749.0,16628.0,2661.0
3663,57463,0,3212402,3595084.0,PACIFIC CITY BANK,Los Angeles,CA,90010,12/31/2016,8/17/2020,NM,"3701 Wilshire Blvd, # 900",PACIFIC CITY FINANCIAL CORP,12,0,1,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",9/18/2003,9/18/2003,12/1/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Los Angeles (West),San Francisco,Western,Western,0,1,http://www.paccitybank.com,135107.0,31476.0,84598.0,16403.0,2630.0,362773,102444.0,219415.0,40914.0,0.0
3664,34252,0,2451240,2731586.0,PACIFIC COAST BANKERS' BANK,Walnut Creek,CA,94596,12/31/2016,8/17/2020,SM,"1676 N. California Blvd, # 3",PACIFIC COAST BANKERS BANCSHARES,1,0,0,4,0,Contra Costa,41860.0,"San Francisco-Oakland-Hayward, CA",1/2/1997,1/2/1997,7/30/2012,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,0,0,http://pcbb.com,30011.0,10396.0,19615.0,0.0,0.0,34649,12917.0,19167.0,2565.0,0.0
3665,57065,0,3143805,4896229.0,PACIFIC COMMERCE BANK,Los Angeles,CA,90013,12/31/2016,8/17/2020,SM,"420 E. 3rd St, # 100",PACIFIC COMMERCE BCORP,6,0,0,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",10/10/2002,10/10/2002,10/18/2016,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Los Angeles (North),San Francisco,Western,Western,0,1,,12125.0,4090.0,6242.0,1570.0,223.0,97177,32795.0,48580.0,12601.0,3201.0
3666,20774,9184,693662,2762973.0,PACIFIC CONTINENTAL BANK,Eugene,OR,97401,12/31/2016,8/17/2020,NM,111 W. 7th Ave,PACIFIC CONTINENTAL CORP,16,0,1,4,0,Lane,21660.0,"Eugene, OR",8/15/1972,8/15/1972,9/7/2016,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,1,,92162.0,2146.0,7896.0,49014.0,33106.0,86720,49003.0,28284.0,5047.0,4386.0
3667,34585,0,2643595,2713685.0,PACIFIC CREST SAVINGS BANK,Lynnwood,WA,98037,12/31/2016,8/17/2020,SB,"3500 188th St, S.W, # 575",PACIFIC CREST BCORP INC,1,0,0,4,1,Snohomish,42660.0,"Seattle-Tacoma-Bellevue, WA",1/2/1998,1/2/1998,8/4/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,1,http://www.paccrest.com/,44355.0,4439.0,14539.0,13946.0,11431.0,28247,2756.0,7419.0,14926.0,3146.0
3668,58415,0,3490871,3490880.0,PACIFIC ENTERPRISE BANK,Irvine,CA,92614,12/31/2016,8/17/2020,SM,17748 Sky Park Circle,PACIFIC ENTERPRISE BCORP,1,0,0,4,0,Orange,31080.0,"Los Angeles-Long Beach-Anaheim, CA",4/30/2007,4/30/2007,1/1/2012,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,1,www.pacificenterprisebank.com,1094.0,553.0,364.0,177.0,0.0,185425,35559.0,115644.0,34222.0,0.0
3669,34089,0,2360904,3082342.0,PACIFIC GLOBAL BANK,Chicago,IL,60616,12/31/2016,8/17/2020,SM,2323 S. Wentworth Ave.,PGB HOLDINGS INC,3,0,0,5,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",11/9/1995,11/9/1995,1/1/2012,Stock,0,0,FED,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,,33806.0,8225.0,15950.0,7682.0,1949.0,27135,5046.0,12397.0,8147.0,1545.0
3670,34940,0,2717012,3811467.0,PACIFIC MERCANTILE BANK,Costa Mesa,CA,92626,12/31/2016,8/17/2020,SM,"949 S. Coast Drive, 3rd. Fl.",CARPENTER BANK PARTNERS INC,7,0,0,4,0,Orange,31080.0,"Los Angeles-Long Beach-Anaheim, CA",3/1/1999,3/1/1999,1/1/2012,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,0,http://www.pmbank.com,31069.0,9496.0,16518.0,4880.0,175.0,227189,69789.0,117037.0,40225.0,138.0
3671,26299,10618,577137,,PACIFIC NATIONAL BANK,Miami,FL,33131,12/31/2016,8/17/2020,N,1390 Brickell Ave.,,2,0,0,4,0,Miami-Dade,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",7/22/1985,7/22/1985,3/31/2006,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,0,www.pnb.com,10621.0,703.0,6581.0,3337.0,0.0,105488,13594.0,71728.0,19246.0,920.0
3672,32172,7946,431172,3489594.0,PACIFIC PREMIER BANK,Irvine,CA,92614,12/31/2016,8/17/2020,SM,17901 Von Karman Ave Suite 1,PACIFIC PREMIER BCORP INC,17,0,0,4,0,Orange,31080.0,"Los Angeles-Long Beach-Anaheim, CA",8/5/1983,8/5/1983,2/1/2016,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,0,http://www.ppbi.com,313158.0,82844.0,196792.0,31995.0,1528.0,261402,65224.0,132584.0,60920.0,2674.0
3673,57740,0,3293540,,PACIFIC VALLEY BANK,Salinas,CA,93901,12/31/2016,8/17/2020,NM,422 Main St.,,3,0,0,4,0,Monterey,41500.0,"Salinas, CA",9/14/2004,9/14/2004,8/11/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,San Francisco,San Francisco,Western,Western,0,1,www.pacificvalleybank.com,10337.0,2447.0,5703.0,1708.0,479.0,19755,3931.0,10575.0,2551.0,2698.0
3674,57872,0,3303944,,PACIFIC WEST BANK,West Linn,OR,97068,12/31/2016,8/17/2020,NM,2040 8th Ave.,,2,0,0,4,0,Clackamas,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",11/5/2004,11/5/2004,8/11/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,1,www.bankpacificwest.com,6265.0,838.0,1994.0,3141.0,292.0,13615,433.0,5063.0,5599.0,2520.0
3675,24045,0,494261,2875332.0,PACIFIC WESTERN BANK,Beverly Hills,CA,90212,12/31/2016,8/17/2020,NM,"9701 Wilshire Blvd, # 700",PACWEST BCORP,82,0,1,4,0,Los Angeles,31080.0,"Los Angeles-Long Beach-Anaheim, CA",8/26/1982,8/26/1982,1/9/2016,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,0,www.pacwest.com,1018849.0,326868.0,600527.0,80335.0,11119.0,1153441,418338.0,629445.0,93334.0,12324.0
3676,58763,0,3690662,,PALM BEACH COMMUNITY BANK,West Palm Beach,FL,33411,12/31/2016,8/17/2020,SM,8101 Okeechobee Blvd.,,4,0,0,4,1,Palm Beach,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",4/7/2008,4/7/2008,2/18/2011,Stock,0,0,FED,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,,42530.0,5743.0,19709.0,16565.0,513.0,90382,21509.0,35187.0,32044.0,1642.0
3677,57880,0,3299168,3299140.0,PALMETTO HERITAGE BANK & TRUST,Pawleys Island,SC,29585,12/31/2016,8/17/2020,NM,10919 Ocean Blvd.,PALMETTO HERITAGE BANCSHARES,3,0,0,4,0,Georgetown,,,1/3/2005,1/3/2005,3/31/2006,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,,27411.0,6507.0,13324.0,6018.0,1563.0,52525,9584.0,22583.0,14639.0,5719.0
3678,17563,12235,277820,1076329.0,PALMETTO STATE BANK,Hampton,SC,29924,12/31/2016,8/17/2020,NM,"601 1st St, W.",PALMETTO STATE BANKSHARES INC,8,0,0,5,0,Hampton,,,1/1/1907,12/28/1955,4/25/2014,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,http://www.palmettostatebank.com,40889.0,16136.0,22581.0,1730.0,442.0,57477,18378.0,38475.0,523.0,101.0
3679,13990,0,90047,1201596.0,PALO SAVINGS BANK,Palo,IA,52324,12/31/2016,8/17/2020,NM,606 1st St.,BANKERS EQUITY CORP,1,0,0,2,1,Linn,16300.0,"Cedar Rapids, IA",1/1/1908,3/3/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.palosavingsbank.com,5962.0,690.0,2729.0,2543.0,0.0,4594,650.0,1549.0,2395.0,0.0
3680,34108,0,2343167,3618545.0,PAN AMERICAN BANK & TRUST,Melrose Park,IL,60160,12/31/2016,8/17/2020,NM,1440 W. N. Ave.,AMERICAN BCORP OF ILLINOIS INC,6,0,0,4,1,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",12/22/1995,12/22/1995,9/16/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,WWW.PANAMERBANK.COM,23241.0,4444.0,11237.0,5127.0,2433.0,84325,20514.0,35293.0,22076.0,6442.0
3681,24763,0,1013856,2860918.0,PANOLA NATIONAL BANK,Carthage,TX,75633,12/31/2016,8/17/2020,N,1510 W. Panola,PANOLA NATIONAL BANCSHARES INC,2,0,0,5,1,Panola,,,10/6/1983,10/6/1983,8/29/2014,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.panolanationalbank.com,13157.0,4250.0,8218.0,689.0,0.0,15052,4968.0,8408.0,1676.0,0.0
3682,18001,16105,88240,1133615.0,PANORA STATE BANK,Panora,IA,50216,12/31/2016,8/17/2020,NM,120 E. Main,DENTEL BCORP,1,0,0,7,1,Guthrie,19780.0,"Des Moines-West Des Moines, IA",5/18/1959,5/18/1959,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,,8404.0,1881.0,4622.0,1652.0,249.0,8487,1141.0,4712.0,2378.0,256.0
3683,29676,3871,102874,,PAPER CITY SAVINGS ASSOCIATION,Wisconsin Rapids,WI,54494,12/31/2016,8/17/2020,SA,4200 8th St. S.,,3,0,0,5,0,Wood,,,1/1/1933,5/26/1958,7/21/2011,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Appleton,Chicago,Central,Central,0,1,www.papercitysavings.com,48091.0,8788.0,20607.0,18683.0,13.0,22951,2307.0,11639.0,9005.0,0.0
3684,58030,0,3368635,4977342.0,PARADISE BANK,Boca Raton,FL,33431,12/31/2016,8/17/2020,SM,2420 N. Fedl Hwy,PARADISE BCORP INC,3,0,0,4,1,Palm Beach,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",7/25/2005,7/25/2005,5/16/2016,Stock,0,0,FED,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,http://www.ParadiseBank.com,18068.0,9491.0,2317.0,6260.0,0.0,23346,6354.0,15150.0,1842.0,0.0
3685,57874,0,3288452,4645324.0,PARAGON BANK,Memphis,TN,38119,12/31/2016,8/17/2020,NM,5400 Poplar Ave.,PARAGON FINL SOLUTIONS INC,4,0,0,4,0,Shelby,32820.0,"Memphis, TN-MS-AR",1/19/2005,1/19/2005,5/6/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,http://www.bankparagon.com,47382.0,20360.0,23194.0,2879.0,949.0,10609,1994.0,4166.0,3597.0,852.0
3686,35100,0,2806626,3021800.0,PARAGON COMMERCIAL BANK,Raleigh,NC,27612,12/31/2016,8/17/2020,NM,3535 Glenwood Ave.,PARAGON COMMERCIAL CORP,3,0,0,4,0,Wake,39580.0,"Raleigh, NC",5/10/1999,5/10/1999,3/26/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,1,,92114.0,25584.0,48830.0,17384.0,316.0,126890,26051.0,44756.0,50484.0,5599.0
3687,13054,13185,518354,4281197.0,PARK BANK,Holmen,WI,54636,12/31/2016,8/17/2020,NM,1200 Main St.,GOLDEN OAK BANCSHARES INC,3,0,0,4,0,La Crosse,29100.0,"La Crosse-Onalaska, WI-MN",1/1/1909,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Minneapolis,Central,Central,0,1,secure.helloparkbank.com,3830.0,680.0,1533.0,1561.0,56.0,1875,450.0,884.0,541.0,0.0
3688,26218,0,200640,1201363.0,PARK BANK,Milwaukee,WI,53202,12/31/2016,8/17/2020,NM,330 E. Kilbourn Ave.,BANKMANAGERS CORP,6,0,0,4,1,Milwaukee,33340.0,"Milwaukee-Waukesha-West Allis, WI",5/22/1985,5/22/1985,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,,17718.0,4228.0,11446.0,1749.0,295.0,43775,16460.0,25317.0,1998.0,0.0
3689,34038,0,2316714,2536857.0,PARK RIDGE COMMUNITY BANK,Park Ridge,IL,60068,12/31/2016,8/17/2020,NM,626 Talcott Rd.,COMMUNITY BANK CORP,1,0,0,4,1,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",7/3/1995,7/3/1995,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.timetobank.com,31628.0,9384.0,19112.0,3121.0,11.0,22425,7338.0,12851.0,2118.0,118.0
3690,8851,0,286457,4792022.0,PARK STATE BANK,Duluth,MN,55806,12/31/2016,8/17/2020,NM,2630 W. Superior St.,PARK FINANCIAL GROUP INC,2,0,0,4,0,Saint Louis,20260.0,"Duluth, MN-WI",6/28/1916,1/1/1934,10/9/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.parkstatebank.com,3449.0,1143.0,1526.0,739.0,41.0,7659,2745.0,2087.0,2415.0,412.0
3691,19381,10599,480059,,PARK STATE BANK & TRUST,Woodland Park,CO,80863,12/31/2016,8/17/2020,NM,710 W Hwy 24,,1,0,0,4,1,Teller,17820.0,"Colorado Springs, CO",3/1/1965,3/1/1965,6/5/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.psbtrust.com,11772.0,2471.0,4831.0,3023.0,1447.0,6627,2129.0,3192.0,1060.0,246.0
3692,58408,0,3470985,4210478.0,PARK STERLING BANK,Charlotte,NC,28204,12/31/2016,8/17/2020,NM,"1043 E. Morehead St, # 201",PARK STERLING CORP,59,0,1,4,0,Mecklenburg,16740.0,"Charlotte-Concord-Gastonia, NC-SC",10/25/2006,10/25/2006,1/1/2016,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,0,,390718.0,75058.0,187475.0,118212.0,9974.0,350354,76566.0,156283.0,90481.0,27024.0
3693,34888,0,2764212,3347292.0,PARKE BANK,Sewell,NJ,8080,12/31/2016,8/17/2020,NM,601 Delsea Dr.,PARKE BCORP INC,8,0,1,4,0,Gloucester,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/28/1999,1/28/1999,1/1/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,Philadelphia,Northeastern,Northeast,0,1,www.parkebank.com,140883.0,27729.0,72730.0,32539.0,7885.0,201785,60268.0,108784.0,26487.0,6246.0
3694,58796,0,3688043,3694026.0,PARKSIDE FINANCIAL BANK & TRUST,Clayton,MO,63105,12/31/2016,8/17/2020,NM,"8112 Maryland Ave, # 101",PARKSIDE FINANCIAL INC,1,0,0,4,0,Saint Louis,41180.0,"St. Louis, MO-IL",4/23/2008,4/23/2008,4/23/2008,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.pfbt.com,34788.0,1441.0,5897.0,10343.0,17107.0,31250,3641.0,14244.0,11873.0,1492.0
3695,19008,15641,1001639,1200692.0,PARKWAY BANK AND TRUST COMPANY,Harwood Heights,IL,60656,12/31/2016,8/17/2020,NM,4800 N. Harlem Ave.,PARKWAY BCORP INC,32,0,1,4,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/22/1964,1/22/1964,7/22/2014,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.parkwaybank.com,757933.0,129251.0,417079.0,185301.0,26301.0,484333,63394.0,223276.0,189904.0,7759.0
3696,58588,0,3655933,,PARTNERS BANK OF CALIFORNIA,Mission Viejo,CA,92691,12/31/2016,8/17/2020,NM,27201 Puerta Real,,1,0,0,4,0,Orange,31080.0,"Los Angeles-Long Beach-Anaheim, CA",11/16/2007,11/16/2007,8/12/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,1,http://www.partnersbankca.com,22397.0,1486.0,4385.0,11526.0,5000.0,5750,0.0,5336.0,414.0,0.0
3697,10007,12896,284248,3552724.0,PARTNERSHIP BANK,Cedarburg,WI,53012,12/31/2016,8/17/2020,NM,W61 N529 Washington Ave.,PARTNERSHIP CMTY BANCSHARES,5,0,0,4,0,Ozaukee,33340.0,"Milwaukee-Waukesha-West Allis, WI",3/1/1894,1/1/1934,5/4/2015,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,,23040.0,3315.0,11217.0,7732.0,776.0,14029,1899.0,8425.0,3128.0,577.0
3698,14134,10324,300009,2337081.0,PASSUMPSIC SAVINGS BANK,Saint Johnsbury,VT,5819,12/31/2016,8/17/2020,SB,497 Railroad St.,PASSUMPSIC BCORP,11,0,1,6,0,Caledonia,,,2/24/1853,3/31/1934,11/1/2016,Stock,0,1,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1,http://www.passumpsicbank.com,76775.0,14477.0,26956.0,21429.0,13913.0,43104,6626.0,14695.0,11335.0,10448.0
3699,57497,0,729310,2596776.0,PATHFINDER BANK,Oswego,NY,13126,12/31/2016,8/17/2020,NM,214 W. 1st St.,PATHFINDER BCORP INC,9,0,0,4,0,Oswego,45060.0,"Syracuse, NY",10/25/2002,10/25/2002,5/31/2016,Stock,0,0,FDIC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,http://www.PATHFINDERBANK.com,60164.0,7604.0,19909.0,29004.0,3647.0,129500,47023.0,45716.0,32777.0,3984.0
3700,1992,53533,73554,3304361.0,PATHWAY BANK,Cairo,NE,68824,12/31/2016,8/17/2020,NM,306 High St.,PATHWAY BCORP,4,0,0,2,0,Hall,24260.0,"Grand Island, NE",1/1/1910,1/1/1934,5/27/2010,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,Western,0,1,www.pathwaybank.com,21399.0,6584.0,7888.0,5124.0,1803.0,29026,8495.0,13346.0,5087.0,2098.0
