,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
1498,25668,0,656247,,FARMERS SAVINGS BANK,Frederika,IA,50631,6/30/2020,8/17/2020,NM,103 3rd St,,1,0,0,2,0,Bremer,47940.0,"Waterloo-Cedar Falls, IA",2/26/1926,10/9/1984,2/12/2020,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,http://frederikabank.com,7977.0,2860.0,2159.0,4065.0,3898.0,715.0,944.0,0.0,587.0,357.0,0.0
1499,14807,13236,774347,1203460.0,FARMERS SAVINGS BANK,Colesburg,IA,52035,6/30/2020,8/17/2020,NM,205 Main St.,MARJON BCORP INC,4,0,0,2,1,Delaware,,,1/1/1907,10/16/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,WWW.FARMERSSAVINGSBANK.COM,41081.0,63074.0,16727.0,33042.0,47481.0,6905.0,10890.0,1993.0,1793.0,7104.0,0.0
1500,18394,0,741844,1889499.0,FARMERS SAVINGS BANK,Marshalltown,IA,50158,6/30/2020,8/17/2020,NM,205 W. Main St.,BEAMAN BANCSHARES INC,3,0,0,2,0,Marshall,,,4/1/1894,6/1/1961,2/5/2019,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsb-iowa.com,12289.0,11993.0,5701.0,12057.0,6121.0,403.0,2267.0,564.0,1010.0,693.0,0.0
1501,18284,0,624648,1416569.0,FARMERS SAVINGS BANK,Fostoria,IA,51340,6/30/2020,8/17/2020,NM,10 Hwy. Ave. N.W.,FOSTORIA BANKSHARES INC,2,0,0,2,0,Clay,,,8/24/1916,8/4/1960,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.fsbfostoria.com,15843.0,11019.0,4232.0,13392.0,6045.0,3193.0,6208.0,939.0,3104.0,1189.0,976.0
1502,13025,11920,205346,1207338.0,FARMERS SAVINGS BANK,Mineral Point,WI,53565,6/30/2020,8/17/2020,NM,305 Doty St.,SOUTHERN WI BANCSHARES CORP,6,0,0,4,1,Iowa,31540.0,"Madison, WI",1/1/1917,1/1/1934,1/27/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,WWW.FARMERSSAVINGS.COM,21338.0,8191.0,4020.0,12589.0,9689.0,3231.0,3459.0,550.0,881.0,360.0,1668.0
1503,10122,0,368344,1202333.0,FARMERS SAVINGS BANK & TRUST,Traer,IA,50675,6/30/2020,8/17/2020,NM,611 2nd St.,TALEN INC,2,0,0,2,1,Tama,,,1/1/1915,1/1/1934,5/12/2008,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.fsb-traer.com,28525.0,8801.0,3837.0,8985.0,24504.0,0.0,4717.0,896.0,252.0,3569.0,0.0
1504,9122,0,228055,1126523.0,FARMERS SECURITY BANK,Washburn,ND,58577,6/30/2020,8/17/2020,NM,710 Main St.,MCLEAN BANK HOLDING CO,1,0,0,2,0,Mclean,,,10/30/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.fsbwashburn.bank,7526.0,4050.0,1415.0,2336.0,3887.0,3938.0,855.0,0.0,0.0,855.0,0.0
1505,5838,10241,131717,1071539.0,FARMERS STATE BANK,Booneville,KY,41314,6/30/2020,8/17/2020,NM,21 Ky 11 S.,MIDDLEFORK FINANCIAL GROUP INC,2,0,0,8,1,Owsley,,,1/2/1931,1/1/1934,6/17/2019,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,http://www.farmersstatebankky.com,5882.0,7425.0,2038.0,6132.0,4956.0,181.0,980.0,0.0,0.0,980.0,0.0
1506,13775,0,105530,1997862.0,FARMERS STATE BANK,Mountain City,TN,37683,6/30/2020,8/17/2020,NM,100 Main St.,FARMERS STATE BANCSHARES INC,3,0,0,8,0,Johnson,,,1/15/1934,1/27/1934,7/29/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Knoxville,Atlanta,Southern,Southeast,0,1,www.fsbankmctn.com,24153.0,10631.0,8245.0,14450.0,9770.0,2320.0,7356.0,3763.0,2182.0,1411.0,0.0
1507,6156,0,694771,,FARMERS STATE BANK,Winthrop,WA,98862,6/30/2020,8/17/2020,NM,159 Riverside Ave.,,1,0,0,7,0,Okanogan,,,1/1/1916,1/1/1934,9/15/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,West,0,1,http://farmersstatebankwa.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,14344,0,603559,1989643.0,FARMERS STATE BANK,Phillipsburg,KS,67661,6/30/2020,8/17/2020,SM,110 W State St,PHILLIPS HOLDINGS INC,1,0,0,2,1,Phillips,,,1/1/1909,5/8/1934,3/31/2006,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,http://WWW.FSBPHILLIPSBURG.COM,4274.0,6323.0,2197.0,3785.0,4011.0,603.0,851.0,260.0,591.0,0.0,0.0
1509,15126,0,680747,1205473.0,FARMERS STATE BANK,Hillsboro,WI,54634,6/30/2020,8/17/2020,NM,726 Water Ave.,BOSSHARD FINANCIAL GROUP INC,5,0,0,8,0,Vernon,,,1/6/1913,1/1/1934,1/23/2017,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Madison,Chicago,Central,Central,0,1,fsbhillsboro.com,22383.0,11381.0,6047.0,12128.0,11559.0,4029.0,4021.0,516.0,0.0,2767.0,738.0
1510,526,0,542854,3108439.0,FARMERS STATE BANK,Pine Bluffs,WY,82082,6/30/2020,8/17/2020,SM,103 E. 2nd,COMMERCIAL BCORP,1,0,0,2,0,Laramie,16940.0,"Cheyenne, WY",4/30/1915,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Billings,Kansas City,Western,West,0,1,www.bankinwyo.com,1411.0,1367.0,344.0,1593.0,481.0,360.0,255.0,0.0,255.0,0.0,0.0
1511,13897,10013,757452,1067000.0,FARMERS STATE BANK,Cameron,MO,64429,6/30/2020,8/17/2020,NM,124 E. 3rd St.,FSC BANCSHARES INC,9,0,0,8,0,Clinton,28140.0,"Kansas City, MO-KS",1/1/1934,2/14/1934,1/31/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,WWW.FSCBANK.COM,29796.0,20070.0,9784.0,32534.0,6060.0,1489.0,11757.0,3265.0,8492.0,0.0,0.0
1512,879,14287,773032,2645937.0,FARMERS STATE BANK,Lincolnton,GA,30817,6/30/2020,8/17/2020,NM,Us. Hwy. 378 &ward Ave.,LINCOLN BANCSHARES INC,3,0,0,8,1,Lincoln,12260.0,"Augusta-Richmond County, GA-SC",12/2/1911,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://fsblcww.com,13479.0,10323.0,1830.0,9845.0,9152.0,2975.0,5728.0,1461.0,326.0,3286.0,655.0
1513,12855,10512,840747,1204832.0,FARMERS STATE BANK,Waterloo,IA,50701,6/30/2020,8/17/2020,NM,131 Tower Park Dr.,FSB FINANCIAL SERVICES INC,11,0,0,4,1,Black Hawk,47940.0,"Waterloo-Cedar Falls, IA",6/25/1903,1/1/1934,1/27/2015,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.fsb1879.com,221330.0,89667.0,71833.0,193566.0,45224.0,374.0,97316.0,36284.0,51337.0,7561.0,2134.0
1514,9106,0,507349,1491810.0,FARMERS STATE BANK,Yale,IA,50277,6/30/2020,8/17/2020,NM,201 Main St.,YALE BCORP,1,0,0,2,1,Guthrie,19780.0,"Des Moines-West Des Moines, IA",3/21/1921,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.yalebankiowa.com,9560.0,5462.0,1122.0,10877.0,2287.0,736.0,3800.0,1813.0,461.0,1526.0,0.0
1515,16116,0,143859,4261005.0,FARMERS STATE BANK,Dodge,NE,68633,6/30/2020,8/17/2020,NM,355 2nd St,FARMERS STATE BANCSHARES INC,8,0,0,2,1,Dodge,,,1/1/1889,1/7/1944,11/27/2017,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,Western,0,1,www.fsb-ne.com,42131.0,57800.0,15016.0,49071.0,30560.0,5284.0,24190.0,3998.0,13037.0,6473.0,681.0
1516,9295,0,749840,1201756.0,FARMERS STATE BANK,Lake View,IA,51450,6/30/2020,8/17/2020,SM,401 Main St.,JEMS INC,1,0,0,7,0,Sac,,,1/1/1914,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.fsblv.com,2449.0,1253.0,611.0,2155.0,881.0,55.0,0.0,0.0,0.0,0.0,0.0
1517,12107,0,921936,1209819.0,FARMERS STATE BANK,Elmwood,IL,61529,6/30/2020,8/17/2020,NM,104 E. Main St.,ELMWOOD BANCSHARES INC,1,0,0,2,1,Peoria,37900.0,"Peoria, IL",12/6/1864,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,www.fsbelmwood.com,7785.0,6807.0,2469.0,7488.0,2684.0,1951.0,1367.0,0.0,558.0,253.0,557.0
1518,15367,0,461058,1144228.0,FARMERS STATE BANK,Groesbeck,TX,76642,6/30/2020,8/17/2020,NM,121 S. Ellis St.,GROESBECK BANCSHARES INC,6,0,0,2,1,Limestone,,,1/1/1913,3/14/1936,9/13/2018,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.farmersstatebanktexas.com,8014.0,7312.0,3987.0,5909.0,2027.0,3402.0,5108.0,650.0,3036.0,0.0,1422.0
1519,342,15340,475354,2108227.0,FARMERS STATE BANK,Victor,MT,59875,6/30/2020,8/17/2020,SM,103 Main St.,FARMERS STATE FINANCIAL CORP,10,0,0,4,1,Ravalli,,,1/1/1907,1/1/1934,10/11/2017,Stock,0,0,FED,DIF,San Francisco,SAN FRANCISCO,Billings,Minneapolis,Western,West,0,1,www.farmersebank.com,21547.0,26012.0,18654.0,21251.0,7136.0,518.0,21145.0,5844.0,10648.0,4653.0,0.0
1520,11307,15388,477648,1118966.0,FARMERS STATE BANK,Pittsfield,IL,62363,6/30/2020,8/17/2020,NM,108 E. Adams St.,PIKE BCORP INC,6,0,0,2,1,Pike,,,1/26/1889,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,www.farmersstate.com,20492.0,9206.0,6326.0,10443.0,9735.0,3194.0,10681.0,7003.0,3678.0,0.0,0.0
1521,8760,14194,208440,1245611.0,FARMERS STATE BANK,Algona,IA,50511,6/30/2020,8/17/2020,NM,501 E. State St.,WHITTEMORE BANCSHARES INC,3,0,0,2,1,Kossuth,,,1/1/1895,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsbiowa.com,9542.0,6828.0,1791.0,7516.0,5786.0,1277.0,2557.0,0.0,1827.0,0.0,730.0
1522,14209,0,1006148,1200124.0,FARMERS STATE BANK,Marion,IA,52302,6/30/2020,8/17/2020,NM,1240 8th Ave.,NEIGHBOR INSURANCE AGENCY INC,10,0,0,4,1,Linn,16300.0,"Cedar Rapids, IA",8/27/1927,4/9/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.myfsbonline.com,111581.0,46601.0,32120.0,56378.0,63952.0,5732.0,38260.0,16072.0,13859.0,7745.0,584.0
1523,13407,0,875057,1109320.0,FARMERS STATE BANK,Center,TX,75935,6/30/2020,8/17/2020,NM,115 Shelbyville St.,FARMERS BANCSHARES INC,8,0,0,2,1,Shelby,,,7/7/1910,1/1/1934,7/21/2010,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.fsbctx.bank,30358.0,24884.0,13355.0,29779.0,9585.0,2523.0,16184.0,2022.0,12103.0,1236.0,823.0
1524,12293,0,407850,3068636.0,FARMERS STATE BANK,Hosmer,SD,57448,6/30/2020,8/17/2020,NM,102 W Main St,H2H BANCSHARES INC,1,0,0,2,1,Edmunds,,,10/18/1919,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,,1834.0,4107.0,453.0,1631.0,3857.0,0.0,1994.0,0.0,1994.0,0.0,0.0
1525,19720,16064,113030,1080885.0,FARMERS STATE BANK,Dublin,GA,31040,6/30/2020,8/17/2020,NM,1620 Veterans Blvd.,FARMERS BANCSHARES INC,3,0,0,4,1,Laurens,,,1/1/1934,6/19/1967,4/30/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,www.farmersstate-online.net,20530.0,11120.0,7539.0,19148.0,4586.0,377.0,5962.0,846.0,3945.0,1171.0,0.0
1526,5797,0,537243,2471985.0,FARMERS STATE BANK,Northwood,IA,50459,6/30/2020,8/17/2020,NM,99 7th St. N.,FARMERS STATE BANCSHARES INC,8,0,0,2,0,Worth,,,11/15/1921,1/1/1934,3/1/2018,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.fsbbanks.com,22766.0,20159.0,8621.0,15633.0,16393.0,2279.0,26961.0,11465.0,12319.0,2565.0,612.0
1527,1686,0,120953,1122897.0,FARMERS STATE BANK,Parkston,SD,57366,6/30/2020,8/17/2020,NM,103 W. Main St.,PARKSTON INVESTMENT CO,4,0,0,2,0,Hutchinson,,,7/19/1919,1/1/1934,7/1/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.fsbparkston.com,38995.0,17688.0,7961.0,26743.0,18118.0,3862.0,6455.0,2560.0,1828.0,1249.0,818.0
1528,14578,13452,113441,1245479.0,FARMERS STATE BANK,Lagrange,IN,46761,6/30/2020,8/17/2020,NM,220 S. Detroit St.,FS BCORP,12,0,1,8,0,Lagrange,,,7/16/1934,7/16/1934,1/2/2017,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,http://www.farmersstatebank.com,49443.0,41475.0,32092.0,29999.0,25703.0,3125.0,35603.0,15107.0,19044.0,1452.0,0.0
1529,8647,9759,327220,1883219.0,FARMERS STATE BANK,West Salem,OH,44287,6/30/2020,8/17/2020,NM,11 S. Main St.,COMMUNITY IND BCORP INC,6,0,0,4,0,Wayne,,,4/15/1915,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.farmersstate-oh.com,5720.0,1492.0,951.0,3273.0,2040.0,948.0,505.0,505.0,0.0,0.0,0.0
1530,10458,16152,510947,2735931.0,FARMERS STATE BANK & TRUST CO.,Mount Sterling,IL,62353,6/30/2020,8/17/2020,NM,129 W. Main,MOUNT STERLING BCORP INC,3,0,0,2,0,Brown,,,6/1/1914,1/1/1934,4/2/2010,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,http://www.fsb-tc.com,13862.0,12454.0,6781.0,13196.0,5196.0,1143.0,8108.0,3194.0,4494.0,420.0,0.0
1531,16114,0,567736,3371701.0,FARMERS STATE BANK & TRUST CO.,Church Point,LA,70525,6/30/2020,8/17/2020,NM,110 W. Plaquemine,FSB BANCSHARES INC,5,0,0,4,1,Acadia,29180.0,"Lafayette, LA",1/3/1944,1/3/1944,2/29/2020,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.farmers24.com,11086.0,11992.0,4753.0,13236.0,3902.0,1187.0,6571.0,345.0,4262.0,1964.0,0.0
1532,11299,0,856346,2321398.0,"FARMERS STATE BANK OF ALTO PASS, ILL.",Alto Pass,IL,62905,6/30/2020,8/17/2020,NM,55 N Elm St,FARMERS STATE HOLDING CORP,4,0,0,4,1,Union,,,1/1/1910,1/1/1934,8/15/2017,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,http://www.myfsb.com,20925.0,19650.0,7027.0,14888.0,10862.0,7798.0,7186.0,1198.0,2007.0,1582.0,2399.0
1533,1780,15527,956956,1055119.0,FARMERS STATE BANK OF CALHAN,Calhan,CO,80808,6/30/2020,8/17/2020,NM,1500 8th St.,PIEPER BCORP INC,3,0,0,4,1,El Paso,17820.0,"Colorado Springs, CO",8/16/1916,1/1/1934,1/20/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,www.yourfsb.com,24617.0,18602.0,16181.0,16103.0,8760.0,2175.0,13454.0,4275.0,2791.0,4863.0,1525.0
1534,11133,0,91950,1496244.0,FARMERS STATE BANK OF CANTON,Canton,SD,57013,6/30/2020,8/17/2020,NM,220 E. 5th St.,LINCOLN HOLDING CO,1,0,0,2,0,Lincoln,43620.0,"Sioux Falls, SD",10/1/1901,1/1/1934,10/25/2019,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,www.cantonfarmersstatebank.com,6945.0,1793.0,3410.0,3233.0,1281.0,814.0,1000.0,1000.0,0.0,0.0,0.0
1535,10077,0,860231,,FARMERS STATE BANK OF EMDEN,Emden,IL,62635,6/30/2020,8/17/2020,NM,205 Lincoln St,,1,0,0,2,0,Logan,,,5/25/1891,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,,3287.0,4538.0,1197.0,4662.0,1756.0,210.0,1533.0,650.0,382.0,501.0,0.0
1536,8214,0,1006157,,FARMERS STATE BANK OF HAMEL,Hamel,MN,55340,6/30/2020,8/17/2020,NM,145 Hamel Rd.,,2,0,0,4,1,Hennepin,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",1/1/1919,1/1/1934,6/2/2010,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,www.fsboh.com,9787.0,8081.0,974.0,3969.0,7099.0,5826.0,5550.0,0.0,821.0,1093.0,3636.0
1537,10561,0,1007752,4523440.0,FARMERS STATE BANK OF HARTLAND,Hartland,MN,56042,6/30/2020,8/17/2020,NM,601 N. Broadway,MINNESOTA CMTY BANCSHARES INC,3,0,0,2,1,Freeborn,,,2/19/1912,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,www.fsbmn.bank,17662.0,6537.0,6685.0,10912.0,5608.0,994.0,1637.0,256.0,307.0,251.0,823.0
1538,9354,15763,981453,1125003.0,FARMERS STATE BANK OF HOFFMAN,Hoffman,MN,56339,6/30/2020,8/17/2020,NM,103 Main Ave W,HOFFMAN BANCSHARES INC,1,0,0,2,1,Grant,,,3/21/1911,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.fsbhoffman.net,4175.0,2438.0,1462.0,3450.0,1684.0,17.0,2263.0,2001.0,0.0,261.0,0.0
1539,9259,11794,837541,1491520.0,FARMERS STATE BANK OF HOFFMAN,Hoffman,IL,62250,6/30/2020,8/17/2020,NM,100 W. 4th St.,FARMERS STATE BCORP INC,3,0,0,2,0,Clinton,41180.0,"St. Louis, MO-IL",1/1/1911,12/16/1933,1/7/2020,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,www.fsbhoffman.com,19402.0,7179.0,5208.0,10363.0,8711.0,2300.0,4589.0,2038.0,625.0,1926.0,0.0
1540,13902,0,295646,,FARMERS STATE BANK OF MEDORA,Medora,IL,62063,6/30/2020,8/17/2020,NM,Main &washington St.,,1,0,0,7,0,Macoupin,41180.0,"St. Louis, MO-IL",9/9/1912,2/17/1934,3/31/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Springfield Il,St. louis,Central,Central,0,1,,3278.0,1724.0,1300.0,2244.0,1458.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,15011,12691,554941,,FARMERS STATE BANK OF MUNITH,Munith,MI,49259,6/30/2020,8/17/2020,NM,201 N. Main St.,,3,0,0,8,0,Jackson,27100.0,"Jackson, MI",9/2/1922,2/4/1935,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Detroit,Chicago,Central,Central,0,1,http://www.farmerstatebank.com,7533.0,2650.0,839.0,3229.0,4051.0,2064.0,0.0,0.0,0.0,0.0,0.0
1542,14404,0,702966,4753528.0,FARMERS STATE BANK OF NEWCASTLE,Newcastle,TX,76372,6/30/2020,8/17/2020,SM,722 Broadway Ave.,NEWCASTLE BANCSHARES INC,1,0,0,2,0,Young,,,1/1/1909,5/23/1934,6/18/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,https://www.fmsbnewcastle.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1929,15884,803658,1126185.0,FARMERS STATE BANK OF TRIMONT,Trimont,MN,56176,6/30/2020,8/17/2020,NM,220 Main St. W.,FSB HOLDING CO INC,2,0,0,2,0,Martin,,,1/1/1912,1/1/1934,7/22/2009,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Mankato,Minneapolis,Central,West,0,1,www.trimontbank.com,7653.0,8880.0,3507.0,8373.0,3763.0,890.0,2523.0,2090.0,0.0,0.0,433.0
1544,10174,0,865852,1128385.0,FARMERS STATE BANK OF UNDERWOOD,Underwood,MN,56586,6/30/2020,8/17/2020,NM,110 Main St,UNDERWOOD BANCSHARES INC,3,0,0,2,1,Otter Tail,,,12/1/1915,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,WWW.farmersstbank.com,11217.0,7635.0,2530.0,8193.0,6262.0,1867.0,11361.0,3532.0,6830.0,999.0,0.0
1545,11680,15539,653433,1205192.0,FARMERS STATE BANK OF WESTERN ILLINOIS,Alpha,IL,61413,6/30/2020,8/17/2020,SM,124 W. D St.,ALPHA BANCO INC,6,0,0,2,1,Henry,19340.0,"Davenport-Moline-Rock Island, IA-IL",12/1/1910,1/1/1934,10/17/2017,Stock,0,0,FED,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,1,http://www.fsbwil.com,21190.0,2684.0,8798.0,9520.0,4258.0,1298.0,3597.0,600.0,2742.0,0.0,254.0
1546,12758,0,37659,,"FARMERS STATE BANK, ALLEN, OKLAHOMA",Allen,OK,74825,6/30/2020,8/17/2020,NM,101 E. Broadway,,2,0,0,4,1,Pontotoc,,,9/8/1922,1/1/1934,3/10/2017,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.fsballen.com,4770.0,7463.0,2699.0,8656.0,877.0,0.0,829.0,416.0,0.0,413.0,0.0
1547,11003,0,365950,5210372.0,"FARMERS STATE BANK, S/B",Bolivar,MO,65613,6/30/2020,8/17/2020,NM,1630 S. Killingsworth Ave.,STARK BANCSHARES INC,5,0,0,2,0,Polk,44180.0,"Springfield, MO",11/24/1910,1/1/1934,7/24/2019,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,St. louis,Western,West,0,1,http://www.fsbmo.com,11707.0,7893.0,2401.0,12853.0,3079.0,1267.0,5700.0,0.0,2953.0,2747.0,0.0
1548,14392,12433,382443,1208483.0,FARMERS TRUST & SAVINGS BANK,Williamsburg,IA,52361,6/30/2020,8/17/2020,NM,510 Elm St.,FTS FINANCIAL INC,2,0,0,2,1,Iowa,,,1/1/1934,5/1/1934,3/18/2009,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Cedar Rapids,Chicago,Western,Western,0,1,www.ftsbia.com,10543.0,3923.0,4903.0,3731.0,5292.0,539.0,6997.0,300.0,4536.0,2161.0,0.0
1549,8510,15720,646042,1135534.0,FARMERS TRUST & SAVINGS BANK,Earling,IA,51530,6/30/2020,8/17/2020,NM,122 Main St.,J CARL H BCORP,3,0,0,2,1,Shelby,,,1/1/1892,1/1/1934,6/3/2010,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Chicago,Western,Western,0,1,http://www.ftnsbank.net,10660.0,6586.0,3966.0,9164.0,3736.0,380.0,2477.0,952.0,1525.0,0.0,0.0
1550,14195,15624,825847,2630773.0,FARMERS TRUST AND SAVINGS BANK,Buffalo Center,IA,50424,6/30/2020,8/17/2020,SM,101 N Main St,KOSS-WINN BANCSHARES EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS,5,0,1,2,1,Winnebago,,,1/1/1914,4/5/1934,2/3/2017,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,www.ftsbbank.com,34317.0,17685.0,6757.0,35964.0,9067.0,214.0,3760.0,320.0,3183.0,257.0,0.0
1551,12858,15429,543945,1200777.0,FARMERS TRUST AND SAVINGS BANK,Spencer,IA,51301,6/30/2020,8/17/2020,NM,125 W. 4th St.,EASTER ENTERPRISES INC,1,0,0,4,1,Clay,,,4/7/1916,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.farmerstrust.com,66304.0,27360.0,15594.0,47021.0,30098.0,951.0,11094.0,2068.0,6753.0,2273.0,0.0
1552,9327,0,653134,,FARMERS-MERCHANTS BANK & TRUST COMPANY,Breaux Bridge,LA,70517,6/30/2020,8/17/2020,NM,100 S. Main St.,,7,0,0,4,1,Saint Martin,29180.0,"Lafayette, LA",1/1/1932,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.fmbanking.com,21729.0,27523.0,10962.0,27287.0,11003.0,0.0,19558.0,3876.0,9925.0,5758.0,0.0
1553,11329,0,948036,3530786.0,FARMERS-MERCHANTS BANK OF ILLINOIS,Joy,IL,61260,6/30/2020,8/17/2020,NM,101 W Main St.,MERCHANTS BCORP,5,0,0,8,0,Mercer,19340.0,"Davenport-Moline-Rock Island, IA-IL",1/1/1921,1/1/1934,10/22/2018,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Princeton,Chicago,Central,Central,0,0,www.fmbankil.com,33440.0,29351.0,14781.0,21485.0,19639.0,6885.0,10240.0,1839.0,5915.0,1972.0,514.0
