,cert,docket,fed_rssd,rssdhcr,name,city,state,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,Community_Banks,inst.webaddr,Total_Deposits,depdom,idtrni,idtrngov,idtrnmu,idtrcomb,idtrnfc,idtrnfg,Transaction_Accounts,Demand_Deposit,Non-Transaction_Accounts,Money_Market_Deposit_Accounts,Other_Savings_Accounts,Time_Deposits,Time_and_Savings_Deposits,Non-Interest_Bearing,Interest-Bearing,Retail_Deposits,depins,irakeogh,bro,broins,DEPLSNB
47,35314,0,2877484,3047583.0,ALAMERICA BANK,Birmingham,AL,35205,6/30/2020,8/17/2020,NM,2170 Highland Ave.,ALAMERICA BANCCORP INC,1,0,0,4,1,Jefferson,13820.0,"Birmingham-Hoover, AL",1/28/2000,1/28/2000,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://alamericabank.com,15693,15693,12425,0,1527,1741,0,0,4613,1796.0,11080,680.0,232.0,10168.0,13897.0,1796.0,13897.0,14771.0,14138,548.0,0.0,0.0,0.0
48,13947,0,869953,1061222.0,ALAMOSA STATE BANK,Alamosa,CO,81101,6/30/2020,8/17/2020,NM,2225 Main St.,ALAMOSA BCORP LTD,2,0,0,2,1,Alamosa,,,3/1/1907,2/23/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.alamosastatebank.com,276115,276115,223206,18,52848,43,0,0,156728,71246.0,119387,46667.0,30751.0,41969.0,204869.0,71246.0,204869.0,258816.0,151392,4603.0,0.0,0.0,0.0
49,17230,0,2732,1208933.0,ALBANY BANK AND TRUST COMPANY NATIONAL ASSOCIATION,Chicago,IL,60625,6/30/2020,8/17/2020,N,3400 W. Lawrence Ave.,ALBANK CORP,4,0,0,4,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",6/27/1953,6/27/1953,6/30/2019,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.albanybank.com,567450,567450,544962,0,22488,0,0,0,197651,151575.0,369799,128341.0,56799.0,184659.0,415875.0,151464.0,415986.0,457428.0,320319,12035.0,0.0,0.0,0.0
50,17622,12071,388744,,ALDEN STATE BANK,Alden,MI,49612,6/30/2020,8/17/2020,NM,Coy &helena St.,,4,0,0,4,0,Antrim,,,1/1/1934,6/22/1956,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1,http://www.aldenbank.com,198755,198755,167571,0,31184,0,0,0,103508,64834.0,95247,18035.0,43630.0,33581.0,133921.0,64834.0,133921.0,193731.0,167986,6715.0,0.0,0.0,0.0
51,9831,0,414102,,ALDEN STATE BANK,Alden,NY,14004,6/30/2020,8/17/2020,SM,13216 Broadway,,2,0,0,4,0,Erie,15380.0,"Buffalo-Cheektowaga-Niagara Falls, NY",10/5/1916,1/1/1934,5/1/2009,Stock,0,0,FED,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,WWW.ALDENSTATE.COM,341030,341030,314927,2,26101,0,0,0,128938,92300.0,212092,60225.0,83024.0,68843.0,248730.0,92300.0,248730.0,325170.0,269064,16543.0,0.0,0.0,0.0
52,3931,10999,933256,2067007.0,"ALERUS FINANCIAL, NATIONAL ASSOCIATION",Grand Forks,ND,58201,6/30/2020,8/17/2020,N,401 Demers Ave.,ALERUS FINANCIAL CORP,17,0,1,4,0,Grand Forks,24220.0,"Grand Forks, ND-MN",9/30/1933,1/1/1934,1/16/2016,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.alerus.com,2527305,2527305,2387893,0,139087,325,0,0,418715,194531.0,2108590,1828886.0,75973.0,203730.0,2332774.0,775044.0,1752261.0,2474731.0,984192,26653.0,0.0,0.0,0.0
53,13080,0,585235,1201989.0,ALGONQUIN STATE BANK,Algonquin,IL,60102,6/30/2020,8/17/2020,NM,2400 Huntington Dr. N.,FIRST ALGONQUIN CO,4,0,0,8,1,Mchenry,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",3/3/1902,1/1/1934,11/27/2019,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.algonquinstatebank.com,126098,126098,108518,0,17580,0,0,0,57207,34467.0,68891,26253.0,30658.0,11979.0,91631.0,34467.0,91631.0,124697.0,104442,4914.0,0.0,0.0,0.0
54,20093,16002,25357,,ALL AMERICA BANK,Oklahoma City,OK,73128,6/30/2020,8/17/2020,NM,200 S. Rockwell Ave.,,7,0,0,2,1,Oklahoma,36420.0,"Oklahoma City, OK",12/22/1969,12/22/1969,6/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,https://www.allamerica.bank,425665,425665,405163,588,19914,0,0,0,51070,12461.0,374595,52680.0,237268.0,84647.0,413204.0,71297.0,354368.0,416280.0,386303,8950.0,0.0,0.0,0.0
55,58629,0,3579589,3744239.0,ALLEGIANCE BANK,Houston,TX,77040,6/30/2020,8/17/2020,NM,8727 W. Sam Houston Pkwy. N.,ALLEGIANCE BANCSHARES INC,28,0,0,4,0,Harris,26420.0,"Houston-The Woodlands-Sugar Land, TX",10/15/2007,10/15/2007,2/2/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.allegiancebank.com,4722709,4722709,4161088,0,492853,68768,0,0,177552,177552.0,4545157,3138034.0,106330.0,1300793.0,4545157.0,1776127.0,2946582.0,4119177.0,2154970,32834.0,393177.0,203728.0,0.0
56,197,9807,493741,1138405.0,ALLIANCE BANK,Francesville,IN,47946,6/30/2020,8/17/2020,NM,101 W. Montgomery St.,ALLIANCE BCORP,7,0,0,2,1,Pulaski,,,7/3/1930,1/1/1934,8/17/2016,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,www.myalliancebank.com,286836,286836,239327,0,47508,0,0,0,122331,53043.0,164504,49662.0,75342.0,39500.0,233792.0,68543.0,218293.0,277936.0,242822,5061.0,0.0,0.0,0.0
57,11569,10383,176464,2127068.0,ALLIANCE BANK,Sulphur Springs,TX,75482,6/30/2020,8/17/2020,NM,100 Jefferson St W,ALLIANCE BANCSHARES INC,16,0,0,4,1,Hopkins,,,6/16/1927,1/1/1934,4/22/2020,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,alliancebank.com,904836,904836,797092,10,107588,146,0,0,315756,245458.0,589080,340077.0,97207.0,151796.0,659378.0,245457.0,659379.0,880078.0,645438,23995.0,0.0,0.0,0.0
58,34930,0,2694944,2695727.0,ALLIANCE BANK,Topeka,KS,66614,6/30/2020,8/17/2020,NM,3001 S.W. Wanamaker Rd.,NEW MILLENNIUM BANKSHARES INC,2,0,0,4,0,Shawnee,45820.0,"Topeka, KS",9/3/1998,9/3/1998,2/20/2009,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.alliancebankks.com,114265,114265,112114,0,1361,790,0,0,44183,40850.0,70082,27623.0,5340.0,37119.0,73415.0,40850.0,73415.0,106316.0,87822,3243.0,0.0,0.0,764.0
59,12511,11730,21658,1126082.0,ALLIANCE BANK,Mondovi,WI,54755,6/30/2020,8/17/2020,NM,245 S. Eau Claire St.,GEBSCO INC,5,0,0,2,1,Buffalo,,,1/1/1900,1/1/1934,10/1/2019,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1,www.alliancebank.us,169819,169819,161762,5,8052,0,0,0,80748,29248.0,89071,9629.0,25710.0,53732.0,140571.0,29248.0,140571.0,161480.0,157969,16261.0,3.0,3.0,0.0
60,10973,12291,166652,1127146.0,ALLIANCE BANK,Lake City,MN,55041,6/30/2020,8/17/2020,NM,105 E. Lyon Ave.,ALLIANCE FINL SERVICES INC,7,0,0,4,0,Wabasha,40340.0,"Rochester, MN",1/1/1867,1/1/1934,9/4/2015,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.alliancebanks.com,627050,627050,599878,0,25959,1213,0,0,290513,233953.0,336537,161759.0,35549.0,139228.0,393097.0,233957.0,393093.0,572911.0,412316,9735.0,12000.0,12000.0,0.0
61,34566,0,2619714,3253629.0,ALLIANCE BANK,Cape Girardeau,MO,63701,6/30/2020,8/17/2020,NM,217 N. Kingshighway,ALLIANCE BANCSHARES INC,5,0,0,2,0,Cape Girardeau,16020.0,"Cape Girardeau, MO-IL",10/23/1997,10/23/1997,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.alliancebanking.com,224537,224537,202883,0,20412,1242,0,0,130048,37758.0,94489,23755.0,25244.0,45491.0,186779.0,37758.0,186779.0,218235.0,200084,4266.0,0.0,0.0,0.0
62,57733,0,3276543,5216570.0,ALLIANCE BANK & TRUST COMPANY,Gastonia,NC,28054,6/30/2020,8/17/2020,NM,292 W. Main Ave,PBD HOLDINGS LLC,4,0,0,4,0,Gaston,16740.0,"Charlotte-Concord-Gastonia, NC-SC",9/8/2004,9/8/2004,2/4/2019,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,1,www.alliancebanknc.com,163730,163730,162829,0,901,0,0,0,82395,82395.0,81335,54876.0,9408.0,17052.0,81335.0,59436.0,104294.0,159386.0,107011,2552.0,0.0,0.0,0.0
63,15657,0,601658,3615441.0,ALLIANCE BANK CENTRAL TEXAS,Waco,TX,76710,6/30/2020,8/17/2020,NM,4721 Bosque Blvd,ABCT HOLDINGS INC,5,0,0,4,0,Mclennan,47380.0,"Waco, TX",3/16/1939,3/20/1939,4/5/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,https://www.alliancebanktexas.com,298403,298403,245336,0,52815,252,0,0,114381,85167.0,184022,95177.0,12026.0,76819.0,213236.0,85562.0,212841.0,252396.0,162249,4693.0,0.0,0.0,0.0
64,9631,0,924937,1406971.0,ALLIANCE COMMUNITY BANK,Petersburg,IL,62675,6/30/2020,8/17/2020,NM,321 N. 6th St.,AC BCORP INC,4,0,0,2,1,Menard,44100.0,"Springfield, IL",5/18/1910,1/1/1934,10/31/2018,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Springfield Il,Chicago,Central,Central,0,1,www.bankacb.com,251575,251575,222091,2,29482,0,0,0,110109,47780.0,141466,17326.0,64156.0,59983.0,203795.0,48593.0,202982.0,247515.0,224381,13222.0,0.0,0.0,0.0
65,1946,11748,35057,2352253.0,ALLIANT BANK,Madison,MO,65263,6/30/2020,8/17/2020,NM,101 E. Broadway,NEMO BANCSHARES INC,5,0,0,2,1,Monroe,,,2/20/1888,1/1/1934,1/25/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,http://www.alliantbank.com,154479,154479,126282,0,9787,18410,0,0,78660,44622.0,75819,20703.0,14801.0,40315.0,109857.0,45516.0,108963.0,149002.0,133554,1752.0,1668.0,1169.0,9694.0
66,55130,0,2140348,3051580.0,"ALLIED FIRST BANK,SB",Oswego,IL,60543,6/30/2020,8/17/2020,SB,3201 Orchard Rd,ALLIED FIRST BCORP INC,1,0,0,5,0,Kendall,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1/3/1994,9/1/2001,4/27/2016,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.alliedfirst.com,104377,104377,90884,0,975,12518,0,0,42785,34752.0,61592,23486.0,17492.0,20614.0,69625.0,35180.0,69196.0,94647.0,95226,2587.0,7188.0,7188.0,0.0
67,4051,0,146056,3176559.0,ALLNATIONS BANK,Calumet,OK,73014,6/30/2020,8/17/2020,SM,114 E. Main St.,ALLNATIONS BCORP INC,2,0,0,2,0,Canadian,36420.0,"Oklahoma City, OK",1/1/1901,1/1/1934,7/11/2018,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.anbok.com,41612,41612,31016,0,10596,0,0,0,33197,5819.0,8415,2778.0,2988.0,2648.0,35793.0,5819.0,35793.0,41612.0,28236,655.0,0.0,0.0,0.0
68,57803,0,3284070,1562859.0,ALLY BANK,Sandy,UT,84070,6/30/2020,8/17/2020,SM,200 W. Civic Ctr. Dr.,ALLY FINANCIAL INC,1,0,0,9,0,Salt Lake,41620.0,"Salt Lake City, UT",8/2/2004,8/2/2004,9/11/2017,Stock,0,1,FED,DIF,San Francisco,WASHINGTON,Salt Lake City,San Francisco,Western,West,0,0,http://www.ally.com,133681000,133681000,133681000,0,0,0,0,0,5416000,2645000.0,128265000,6111000.0,63813000.0,58341000.0,131036000.0,192000.0,133489000.0,109925000.0,120635000,4206000.0,15088000.0,15088000.0,5419000.0
69,58424,0,3633173,,ALMA BANK,Astoria,NY,11102,6/30/2020,8/17/2020,NM,28-31 31st St.,,12,0,1,4,0,Queens,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",9/12/2007,9/12/2007,7/6/2017,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,http://www.almabank.com,1097411,1097411,1089871,0,460,7080,0,0,312080,281611.0,785331,174186.0,83626.0,527519.0,815800.0,290536.0,806874.0,940482.0,864751,36544.0,119581.0,119581.0,6574.0
70,15426,0,224552,5188060.0,ALMENA STATE BANK,Almena,KS,67622,6/30/2020,8/17/2020,NM,500 Main St.,ALMENA INVESTMENTS LLC,2,0,0,2,1,Norton,,,1/1/1934,10/3/1936,2/4/2020,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.almenastatebank.com,68698,68698,28794,0,1752,38152,0,0,18099,14693.0,50599,1058.0,4203.0,45338.0,54005.0,16142.0,52556.0,67174.0,65869,139.0,18714.0,0.0,7550.0
71,23091,10415,260055,1061679.0,ALPINE BANK,Glenwood Springs,CO,81601,6/30/2020,8/17/2020,NM,2200 Grand Ave.,ALPINE BANKS OF COLORADO,46,0,0,4,0,Garfield,,,4/1/1980,4/1/1980,7/12/2007,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.alpinebank.com,4133963,4133963,3871683,48,254666,7566,0,0,440853,353271.0,3693110,3343930.0,132566.0,216614.0,3780692.0,1533927.0,2600036.0,4018703.0,2447926,21125.0,80679.0,80679.0,0.0
72,35377,0,2889227,,ALPINE CAPITAL BANK,New York,NY,10019,6/30/2020,8/17/2020,NM,"680 5th Ave, 7th Fl.",,1,0,0,4,1,New York,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",3/1/2000,3/1/2000,5/26/2010,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,https://www.alpinecapitalbank.com,199009,199009,195795,0,2740,474,0,0,100026,76906.0,98983,67749.0,1215.0,30019.0,122103.0,76906.0,122103.0,171490.0,75702,534.0,8997.0,8997.0,0.0
73,12773,10791,984379,2748995.0,ALTABANK,American Fork,UT,84003,6/30/2020,8/17/2020,NM,33 E. Main St.,ALTABANCORP,28,0,1,4,0,Utah,39340.0,"Provo-Orem, UT",1/1/1913,1/1/1934,11/12/2019,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Salt Lake City,San Francisco,Western,West,0,0,www.altabank.com,2617739,2617739,2508725,0,104790,4224,0,0,507568,507567.0,2110171,452027.0,1484796.0,173348.0,2110172.0,985455.0,1632284.0,2572384.0,1481795,38149.0,0.0,0.0,0.0
74,19590,0,199436,1081510.0,ALTAMAHA BANK AND TRUST COMPANY,Vidalia,GA,30474,6/30/2020,8/17/2020,NM,206 Jackson St.,ALTAMAHA BANCSHARES INC,4,0,0,4,1,Toombs,,,5/16/1966,5/19/1966,1/25/2013,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,http://www.altamaha.bank,182306,182306,162499,0,19682,125,0,0,104330,104330.0,77976,0.0,22546.0,55430.0,77976.0,60782.0,121524.0,169587.0,145689,7658.0,125.0,125.0,0.0
75,8276,0,881441,1491548.0,ALTON BANK,Alton,MO,65606,6/30/2020,8/17/2020,NM,26 Court Sq.,ALTON BANCSHARES INC,3,0,0,2,1,Oregon,,,4/17/1924,1/1/1934,6/17/2016,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,St. louis,Western,West,0,1,www.altonbank.com,63941,63941,53639,0,10302,0,0,0,18485,12158.0,45456,19700.0,5388.0,20368.0,51783.0,12184.0,51757.0,61816.0,51613,1630.0,1514.0,0.0,0.0
76,27711,153,777870,,ALTOONA FIRST SAVINGS BANK,Altoona,PA,16603,6/30/2020,8/17/2020,SB,203 N. Logan Blvd.,,5,0,0,4,0,Blair,11020.0,"Altoona, PA",1/1/1927,3/31/1937,12/29/2017,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Philadelphia,Northeastern,Northeast,0,1,www.altoonabank.com,220485,220485,220485,0,0,0,0,0,65607,65607.0,154878,4074.0,52626.0,98178.0,154878.0,44215.0,176270.0,205671.0,213135,15596.0,0.0,0.0,0.0
77,9465,9767,246956,3822687.0,ALVA STATE BANK & TRUST COMPANY,Alva,OK,73717,6/30/2020,8/17/2020,NM,518 College Ave.,GRACE INV CO INC ESOP THE,5,0,1,2,1,Woods,,,9/10/1901,1/1/1934,6/27/2019,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,WWW.ALVASTATEBANK.COM,358989,358989,316258,0,29937,12794,0,0,152786,87996.0,206203,17408.0,61454.0,127341.0,270993.0,98939.0,260050.0,334545.0,289689,6488.0,0.0,0.0,11645.0
78,622,9297,661308,4400336.0,AMALGAMATED BANK,New York,NY,10001,6/30/2020,8/17/2020,NM,275 7th Ave,WORKERS UNITED,12,0,1,4,0,New York,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",4/14/1923,1/1/1934,5/18/2018,Stock,0,1,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,0,http://AMALGAMATEDBANK.COM,5882809,5882809,5825834,0,50000,6975,0,0,213346,43862.0,5669463,4963333.0,342477.0,363654.0,5838947.0,3101486.0,2781323.0,5810897.0,2024588,39124.0,16490.0,13208.0,2071.0
79,903,10892,397531,1020676.0,AMALGAMATED BANK OF CHICAGO,Chicago,IL,60602,6/30/2020,8/17/2020,NM,30 N. Lasalle St.,AMALGAMATED INVESTMENTS CO,2,0,0,4,0,Cook,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",6/30/1922,1/1/1934,7/28/2017,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.aboc.com,810394,810394,712516,0,97878,0,0,0,85418,80328.0,724976,597360.0,63306.0,64310.0,730066.0,482989.0,327405.0,758416.0,224797,1909.0,10069.0,10069.0,0.0
80,14531,10978,353555,1107205.0,AMARILLO NATIONAL BANK,Amarillo,TX,79101,6/30/2020,8/17/2020,N,410 S Taylor,AMARILLO NATIONAL BCORP INC,32,0,0,4,1,Potter,11100.0,"Amarillo, TX",1/1/1892,1/1/1934,3/4/2019,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.anb.com,5869873,5869873,5555264,0,187134,127475,0,0,1341869,1132679.0,4528004,3038374.0,436690.0,1052939.0,4737194.0,675479.0,5194394.0,5401153.0,3149703,120624.0,62485.0,62485.0,0.0
81,28701,2179,206174,,AMBLER SAVINGS BANK,Ambler,PA,19002,6/30/2020,8/17/2020,SB,155 E Butler Ave,,10,0,0,5,0,Montgomery,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1/1/1899,9/17/1936,5/31/2017,Non-Stock,0,0,FDIC,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.amblersav.com,349055,349055,306357,2,41753,943,0,0,88996,88996.0,260059,45452.0,85919.0,128688.0,260059.0,50165.0,298890.0,333225.0,286580,34814.0,0.0,0.0,0.0
82,6423,9315,9807,2611718.0,AMBOY BANK,Old Bridge,NJ,8857,6/30/2020,8/17/2020,SM,3590 Nj Hwy. 9 S.,AMBOY BCORP,24,0,0,4,1,Middlesex,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5/12/1888,1/1/1934,1/4/2019,Stock,0,1,FED,DIF,New York,NEW YORK,Jamesburg,New York,Northeastern,Northeast,0,1,www.amboybank.com,2079600,2079600,1676929,0,402671,0,0,0,240495,185843.0,1839105,838351.0,613302.0,387452.0,1893757.0,117371.0,1962229.0,1905951.0,1520061,79133.0,0.0,0.0,101816.0
83,22953,14111,83638,1135972.0,"AMERANT BANK, NATIONAL ASSOCIATION",Coral Gables,FL,33134,6/30/2020,8/17/2020,N,220 Alhambra Circle,AMERANT BCORP INC,28,0,1,4,0,Miami-Dade,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",9/17/1979,9/17/1979,10/23/2018,Stock,0,1,OCC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,www.amerantbank.com,6143290,6130715,6081686,0,27607,1914,19508,0,457324,430689.0,5673391,2928963.0,322926.0,2421502.0,5700026.0,956351.0,5174364.0,4770665.0,4589265,57612.0,587906.0,587906.0,0.0
84,27267,0,1169650,,AMERASIA BANK,Flushing,NY,11355,6/30/2020,8/17/2020,NM,41-06 Main St.,,6,0,1,4,0,Queens,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",6/20/1988,6/20/1988,4/1/2013,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,www.amerasiabankny.com,607180,607180,526638,23000,249,57294,0,0,158768,135239.0,448413,52362.0,22279.0,373771.0,471942.0,135239.0,471941.0,482326.0,490343,5699.0,39654.0,4319.0,17636.0
85,8893,0,440857,1064492.0,AMERICA'S COMMUNITY BANK,Blue Springs,MO,64015,6/30/2020,8/17/2020,SM,1100 W. Main St.,URICH BCORP INC,1,0,0,4,1,Jackson,28140.0,"Kansas City, MO-KS",2/27/1888,1/1/1934,1/1/2012,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.amcommbank.com,29771,29771,29771,0,0,0,0,0,8006,6213.0,21765,5008.0,1513.0,15243.0,23558.0,6213.0,23558.0,24101.0,24409,2132.0,0.0,0.0,0.0
86,20311,10556,630555,1121993.0,AMERICAN BANK,Bozeman,MT,59715,6/30/2020,8/17/2020,NM,1632 W. Main St.,GUARANTY DEVELOPMENT CO,6,0,0,4,1,Gallatin,,,7/27/1970,11/25/1970,9/13/2018,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Billings,Minneapolis,Western,West,0,1,www.americanbankmontana.com,444371,444371,435682,0,8689,0,0,0,40535,31451.0,403836,54969.0,326416.0,22452.0,412920.0,167137.0,277234.0,441240.0,304368,6478.0,0.0,0.0,0.0
87,34422,15591,2580243,3008753.0,AMERICAN BANK,Allentown,PA,18104,6/30/2020,8/17/2020,SM,4029 W. Tilghman St.,AMERICAN BANK INC,1,0,0,4,0,Lehigh,10900.0,"Allentown-Bethlehem-Easton, PA-NJ",6/2/1997,6/2/1997,7/15/2019,Stock,0,0,FED,DIF,New York,NEW YORK,Philadelphia,Philadelphia,Northeastern,Northeast,0,1,www.ambk.com,540018,540018,524470,0,15293,255,0,0,52115,52115.0,487903,100583.0,231072.0,156248.0,487903.0,79309.0,460709.0,517380.0,433447,36551.0,0.0,0.0,0.0
88,1117,0,275358,1131406.0,AMERICAN BANK & TRUST,Wessington Sprin,SD,57382,6/30/2020,8/17/2020,NM,120 E. Main St.,LEACKCO BANK HOLDING CO INC,13,0,0,2,1,Jerauld,,,1/1/1892,1/1/1934,7/1/2018,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,www.abt.bank,892301,892301,747451,1610,143240,0,0,0,101285,39255.0,791016,100163.0,490060.0,200793.0,853046.0,180313.0,711988.0,844490.0,563908,17371.0,1000.0,1000.0,2236.0
89,19234,0,597452,1104615.0,AMERICAN BANK & TRUST COMPANY,Covington,LA,70433,6/30/2020,8/17/2020,NM,1819 N. Columbia St.,AMERICAN BANCSHARES INC,5,0,0,4,0,Saint Tammany,35380.0,"New Orleans-Metairie, LA",9/14/1964,9/14/1964,2/20/2020,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.americanbankandtrust.com,192784,192784,153952,0,25365,13467,0,0,100419,67971.0,92365,17714.0,24460.0,50191.0,124813.0,67971.0,124813.0,168723.0,147709,4950.0,13468.0,9218.0,0.0
90,17906,0,83834,1085349.0,AMERICAN BANK & TRUST COMPANY,Opelousas,LA,70570,6/30/2020,8/17/2020,NM,307 E. Landry St.,AMERICAN BCORP INC,8,0,0,4,1,Saint Landry,,,9/22/1958,9/22/1958,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,http://www.americanbankandtrust.net,179857,179857,147023,0,32255,579,0,0,112454,76397.0,67403,12628.0,31235.0,23540.0,103460.0,76397.0,103460.0,175225.0,139811,2492.0,0.0,0.0,0.0
91,35568,0,2919898,1119404.0,"AMERICAN BANK & TRUST COMPANY, INC.",Bowling Green,KY,42103,6/30/2020,8/17/2020,NM,1302 Scottsville Rd.,FIRST BRECKINRIDGE BANCSHARES,5,0,0,4,0,Warren,14540.0,"Bowling Green, KY",7/5/2000,7/5/2000,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,www.ambanking.com,446474,446474,399750,262,41499,4962,0,0,196075,82504.0,250398,64291.0,18324.0,167783.0,363969.0,82504.0,363970.0,400071.0,330043,17310.0,6000.0,6000.0,4962.0
92,31980,7685,718079,2226475.0,AMERICAN BANK & TRUST OF THE CUMBERLANDS,Livingston,TN,38570,6/30/2020,8/17/2020,NM,808 W. Main St.,AMERICAN BANCSHARES CORP,3,0,0,4,1,Overton,,,1/1/1978,8/10/1979,2/14/2011,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1,http://www.abtc.bank,259076,259076,256727,0,2349,0,0,0,87564,51487.0,171512,17286.0,17605.0,136621.0,207589.0,33798.0,225278.0,224814.0,222094,20665.0,0.0,0.0,0.0
93,20537,16110,452159,,AMERICAN BANK AND TRUST COMPANY,Tulsa,OK,74135,6/30/2020,8/17/2020,NM,6060 American Plaza,,2,0,0,4,0,Tulsa,46140.0,"Tulsa, OK",11/5/1971,11/5/1971,3/23/2013,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.americanbanktulsa.com,258158,258158,238133,0,19996,29,0,0,140760,105235.0,117398,43594.0,8410.0,65394.0,152923.0,105235.0,152923.0,216125.0,122455,7062.0,0.0,0.0,0.0
