,cert,name_x,city_x,state_x,zip_x,cb_x,inst.webaddr_x,NTRCDSM_x,NTRTMMED_x,Quarter_Date_x,IDcd3less_x,IDcd3t12s_x,IDcd1t3s_x,NTRTMLGJ_x,name_y,city_y,state_y,zip_y,cb_y,inst.webaddr_y,NTRCDSM_y,NTRTMMED_y,Quarter_Date_y,IDcd3less_y,IDcd3t12s_y,IDcd1t3s_y,NTRTMLGJ_y
3768,27052,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION",Saint Charles,IL,60174,0,www.bankstcharles.com,109464.0,121938.0,2020-06-30,39759.0,116619.0,72639.0,71257.0,"ST. CHARLES BANK & TRUST COMPANY, NATIONAL ASSOCIATION",Saint Charles,IL,60174,0,www.bankstcharles.com,118756.0,140728.0,2020-03-30,64969.0,103163.0,89688.0,79468.0
3769,11002,ST. CLAIR COUNTY STATE BANK,Osceola,MO,64776,1,https://www.sccsbank.com,30522.0,16036.0,2020-06-30,4395.0,15836.0,22884.0,5513.0,ST. CLAIR COUNTY STATE BANK,Osceola,MO,64776,1,https://www.sccsbank.com,30659.0,16654.0,2020-03-30,6065.0,14429.0,23309.0,5991.0
3770,1903,ST. CLAIR STATE BANK (INCORPORATED),Saint Clair,MN,56080,1,http://www.stclairstatebank.com,25716.0,15390.0,2020-06-30,5889.0,16632.0,15586.0,6607.0,ST. CLAIR STATE BANK (INCORPORATED),Saint Clair,MN,56080,1,http://www.stclairstatebank.com,25643.0,15665.0,2020-03-30,4284.0,16198.0,17553.0,6610.0
3771,8898,ST. JOHNS BANK AND TRUST COMPANY,Saint Louis,MO,63114,1,http://www.stjohnsbank.com,24433.0,6032.0,2020-06-30,6218.0,12138.0,8624.0,1608.0,ST. JOHNS BANK AND TRUST COMPANY,Saint Louis,MO,63114,1,http://www.stjohnsbank.com,25138.0,6002.0,2020-03-30,5538.0,12977.0,8619.0,1608.0
3772,8534,ST. LANDRY BANK AND TRUST COMPANY,Opelousas,LA,70570,1,http://www.stlandrybank.com,11432.0,4946.0,2020-06-30,7588.0,7184.0,1605.0,15225.0,ST. LANDRY BANK AND TRUST COMPANY,Opelousas,LA,70570,1,http://www.stlandrybank.com,11517.0,4948.0,2020-03-30,7537.0,6946.0,1981.0,15244.0
3773,58018,ST. LOUIS BANK,Town And Country,MO,63017,1,www.stlouisbank.com,24636.0,206972.0,2020-06-30,111141.0,92438.0,24697.0,11600.0,ST. LOUIS BANK,Town And Country,MO,63017,1,www.stlouisbank.com,23751.0,211847.0,2020-03-30,70248.0,136498.0,25533.0,10928.0
3774,18937,ST. MARTIN NATIONAL BANK,Saint Martin,MN,56376,1,www.stmartinnationalbank.com,4006.0,1323.0,2020-06-30,2030.0,2955.0,341.0,0.0,ST. MARTIN NATIONAL BANK,Saint Martin,MN,56376,1,www.stmartinnationalbank.com,3918.0,1310.0,2020-03-30,1680.0,3217.0,268.0,0.0
3775,18227,STAFFORD SAVINGS BANK,Stafford Springs,CT,6076,1,www.staffordsavingsbank.com,27932.0,11041.0,2020-06-30,3980.0,16055.0,10528.0,1873.0,STAFFORD SAVINGS BANK,Stafford Springs,CT,6076,1,www.staffordsavingsbank.com,28188.0,10981.0,2020-03-30,6839.0,13183.0,10920.0,1865.0
3776,27757,"STANDARD BANK, PASB",Murrysville,PA,15668,1,www.standardbankpa.com,119647.0,65571.0,2020-06-30,19972.0,59935.0,72186.0,43422.0,"STANDARD BANK, PASB",Murrysville,PA,15668,1,www.standardbankpa.com,125733.0,66558.0,2020-03-30,27345.0,59639.0,64581.0,43425.0
3777,27506,STANDING STONE BANK,Lancaster,OH,43130,1,www.standingstonebank.com,6805.0,5451.0,2020-06-30,3123.0,5939.0,2899.0,775.0,STANDING STONE BANK,Lancaster,OH,43130,1,www.standingstonebank.com,6928.0,5736.0,2020-03-30,1257.0,6749.0,4272.0,521.0
3778,10916,STANLEY BANK,Overland Park,KS,66223,1,http://www.stanleybank.com,3017.0,3106.0,2020-06-30,3305.0,2818.0,0.0,5588.0,STANLEY BANK,Overland Park,KS,66223,1,http://www.stanleybank.com,3077.0,3003.0,2020-03-30,3321.0,2760.0,0.0,4337.0
3779,5478,STANTON STATE BANK,Stanton,NE,68779,1,http://www.stantonstatebank.com,4996.0,1578.0,2020-06-30,1517.0,3391.0,1666.0,0.0,STANTON STATE BANK,Stanton,NE,68779,1,http://www.stantonstatebank.com,5032.0,1677.0,2020-03-30,1056.0,3934.0,1719.0,0.0
3780,5095,STAR BANK,Maple Lake,MN,55358,1,www.starbank.net,35145.0,17160.0,2020-06-30,14236.0,22008.0,14187.0,5401.0,STAR BANK,Maple Lake,MN,55358,1,www.starbank.net,35303.0,17128.0,2020-03-30,14943.0,19787.0,15466.0,4731.0
3781,27235,STAR FINANCIAL BANK,Fort Wayne,IN,46802,1,http://www.starfinancial.com,88967.0,41628.0,2020-06-30,59468.0,47226.0,20157.0,19619.0,STAR FINANCIAL BANK,Fort Wayne,IN,46802,1,http://www.starfinancial.com,94620.0,47721.0,2020-03-30,62042.0,55666.0,20607.0,22216.0
3782,33758,STARION BANK,Bismarck,ND,58501,1,http://www.starionbank.com,89944.0,64470.0,2020-06-30,36181.0,72436.0,39930.0,125350.0,STARION BANK,Bismarck,ND,58501,1,http://www.starionbank.com,110588.0,70079.0,2020-03-30,35986.0,102546.0,35174.0,120956.0
3783,12706,STATE BANK,Waterloo,IL,62298,1,www.sbw.bank,38907.0,19776.0,2020-06-30,3931.0,13984.0,29387.0,9586.0,STATE BANK OF WATERLOO,Waterloo,IL,62298,1,www.sbw.bank,37810.0,18762.0,2020-03-30,3857.0,14123.0,26300.0,9043.0
3784,16151,STATE BANK,Spencer,IA,51301,1,www.statebankspencer.com,7203.0,6764.0,2020-06-30,3822.0,6018.0,3229.0,5270.0,STATE BANK,Spencer,IA,51301,1,www.statebankspencer.com,7304.0,6766.0,2020-03-30,3289.0,7473.0,2304.0,5582.0
3785,35169,STATE BANK,Freeport,IL,61032,1,http://www.statebankfreeport.com,51861.0,21416.0,2020-06-30,10487.0,27721.0,30851.0,17515.0,STATE BANK,Freeport,IL,61032,1,http://www.statebankfreeport.com,52865.0,21318.0,2020-03-30,6889.0,27764.0,35815.0,23271.0
3786,22971,STATE BANK,Wonder Lake,IL,60097,1,http://www.thestatebankgroup.com,26169.0,9265.0,2020-06-30,7514.0,16373.0,10808.0,6260.0,STATE BANK,Wonder Lake,IL,60097,1,http://www.thestatebankgroup.com,26757.0,9263.0,2020-03-30,9105.0,20659.0,5196.0,5710.0
3787,34441,STATE BANK,Green River,WY,82935,1,http://www.statebankwy.com,3903.0,2454.0,2020-06-30,491.0,2855.0,2732.0,1265.0,STATE BANK,Green River,WY,82935,1,http://www.statebankwy.com,3965.0,2463.0,2020-03-30,1657.0,2440.0,2221.0,889.0
3788,861,STATE BANK & TRUST,Winfield,AL,35594,1,http://www.statebank.net,37472.0,57495.0,2020-06-30,13129.0,35237.0,29568.0,46122.0,STATE BANK & TRUST,Winfield,AL,35594,1,http://www.statebank.net,37741.0,56872.0,2020-03-30,9990.0,33367.0,32918.0,45252.0
3789,15651,STATE BANK & TRUST CO.,Nevada,IA,50201,1,http://www.banksbt.com,12761.0,2787.0,2020-06-30,2250.0,6136.0,5190.0,4576.0,STATE BANK & TRUST CO.,Nevada,IA,50201,1,http://www.banksbt.com,12861.0,3347.0,2020-03-30,1546.0,7138.0,5181.0,5840.0
3790,17169,STATE BANK & TRUST COMPANY,Golden Meadow,LA,70357,1,www.sbtcajun.com,15135.0,11761.0,2020-06-30,3316.0,8200.0,9867.0,5261.0,STATE BANK & TRUST COMPANY,Golden Meadow,LA,70357,1,www.sbtcajun.com,15412.0,12538.0,2020-03-30,6351.0,8109.0,8089.0,7366.0
3791,2057,STATE BANK & TRUST OF KENMARE,Kenmare,ND,58746,1,http://www.sbtk.com,18741.0,13767.0,2020-06-30,3412.0,13808.0,9262.0,8830.0,STATE BANK & TRUST OF KENMARE,Kenmare,ND,58746,1,http://www.sbtk.com,19255.0,13096.0,2020-03-30,4376.0,11866.0,10340.0,8763.0
3792,10383,STATE BANK FINANCIAL,La Crosse,WI,54601,1,www.statebankfinancial.bank,9802.0,18500.0,2020-06-30,6004.0,19300.0,2611.0,6281.0,STATE BANK FINANCIAL,La Crosse,WI,54601,1,www.statebankfinancial.bank,10006.0,17750.0,2020-03-30,17079.0,7196.0,3168.0,5595.0
3793,2945,STATE BANK NORTHWEST,Spokane Valley,WA,99216,1,http://www.StateBankNorthwest.com,3920.0,3876.0,2020-06-30,1103.0,2878.0,2514.0,12095.0,STATE BANK NORTHWEST,Spokane Valley,WA,99216,1,http://www.StateBankNorthwest.com,3777.0,4453.0,2020-03-30,529.0,3199.0,3246.0,13021.0
3794,14994,STATE BANK OF ARCADIA,Arcadia,WI,54612,1,http://www.rkdbank.com,17254.0,8175.0,2020-06-30,2822.0,9758.0,8826.0,2425.0,STATE BANK OF ARCADIA,Arcadia,WI,54612,1,http://www.rkdbank.com,17262.0,7608.0,2020-03-30,3187.0,8898.0,7992.0,2411.0
3795,17062,STATE BANK OF BELLINGHAM,Bellingham,MN,56212,1,www.stbankbhm.com,9891.0,8961.0,2020-06-30,3138.0,10420.0,4031.0,4230.0,STATE BANK OF BELLINGHAM,Bellingham,MN,56212,1,www.stbankbhm.com,9797.0,9303.0,2020-03-30,4475.0,9587.0,4293.0,3929.0
3796,10855,STATE BANK OF BEMENT,Bement,IL,61813,1,http://www.bankbement.com,14402.0,8119.0,2020-06-30,8342.0,12127.0,2053.0,3781.0,STATE BANK OF BEMENT,Bement,IL,61813,1,http://www.bankbement.com,15342.0,8758.0,2020-03-30,8183.0,14681.0,1236.0,3313.0
3797,9121,STATE BANK OF BOTTINEAU,Bottineau,ND,58318,1,http://www.statebankofbottineau.com,8721.0,8999.0,2020-06-30,3295.0,5254.0,6718.0,3088.0,STATE BANK OF BOTTINEAU,Bottineau,ND,58318,1,http://www.statebankofbottineau.com,9011.0,8794.0,2020-03-30,2216.0,6193.0,7181.0,3085.0
3798,25260,STATE BANK OF BROOKS,Corning,IA,50841,1,,4040.0,649.0,2020-06-30,658.0,2561.0,1470.0,0.0,STATE BANK OF BROOKS,Corning,IA,50841,1,,3963.0,517.0,2020-03-30,872.0,2129.0,1479.0,0.0
3799,14061,STATE BANK OF BURNETTSVILLE,Burnettsville,IN,47926,1,www.bvillebank.com,3453.0,2668.0,2020-06-30,1809.0,2854.0,1402.0,4729.0,STATE BANK OF BURNETTSVILLE,Burnettsville,IN,47926,1,www.bvillebank.com,3698.0,2661.0,2020-03-30,962.0,3452.0,1881.0,4728.0
3800,16583,STATE BANK OF BURRTON,Burrton,KS,67020,1,www.statebankofburrtononline.com,576.0,235.0,2020-06-30,70.0,223.0,154.0,858.0,STATE BANK OF BURRTON,Burrton,KS,67020,1,www.statebankofburrtononline.com,574.0,232.0,2020-03-30,399.0,231.0,137.0,849.0
3801,1556,STATE BANK OF BUSSEY,Bussey,IA,50044,1,http://WWW.SBBUSSEY.COM,6417.0,4904.0,2020-06-30,1116.0,4258.0,5114.0,0.0,STATE BANK OF BUSSEY,Bussey,IA,50044,1,http://WWW.SBBUSSEY.COM,6521.0,4797.0,2020-03-30,1483.0,3739.0,5507.0,0.0
3802,11311,STATE BANK OF CERRO GORDO,Cerro Gordo,IL,61818,1,http://www.bankcerrogordo.com,3240.0,1273.0,2020-06-30,1260.0,2882.0,371.0,540.0,STATE BANK OF CERRO GORDO,Cerro Gordo,IL,61818,1,http://www.bankcerrogordo.com,3170.0,1271.0,2020-03-30,1339.0,2787.0,315.0,539.0
3803,8197,STATE BANK OF CEYLON,Ceylon,MN,56121,1,https://www.statebankofceylon.com,820.0,442.0,2020-06-30,286.0,560.0,416.0,6131.0,STATE BANK OF CEYLON,Ceylon,MN,56121,1,https://www.statebankofceylon.com,939.0,441.0,2020-03-30,366.0,526.0,488.0,4028.0
3804,8858,STATE BANK OF CHANDLER,Chandler,MN,56122,1,www.statebankofchandler.bank,9295.0,4669.0,2020-06-30,1964.0,7579.0,3523.0,252.0,STATE BANK OF CHANDLER,Chandler,MN,56122,1,www.statebankofchandler.bank,9442.0,4413.0,2020-03-30,2145.0,7118.0,3225.0,255.0
3805,11686,STATE BANK OF CHERRY,Cherry,IL,61317,1,www.statebankofcherry.com,12932.0,8558.0,2020-06-30,2698.0,5735.0,8573.0,8124.0,STATE BANK OF CHERRY,Cherry,IL,61317,1,www.statebankofcherry.com,12919.0,7667.0,2020-03-30,2837.0,5816.0,6886.0,5126.0
3806,12331,STATE BANK OF CHILTON,Chilton,WI,53014,1,www.statebankofchilton.com,39383.0,16973.0,2020-06-30,8598.0,18580.0,12978.0,11334.0,STATE BANK OF CHILTON,Chilton,WI,53014,1,www.statebankofchilton.com,39818.0,17460.0,2020-03-30,9242.0,18378.0,12884.0,12843.0
3807,872,STATE BANK OF COCHRAN,Cochran,GA,31014,1,http://statebankofcochran.com/,34415.0,19887.0,2020-06-30,7866.0,34525.0,11911.0,2890.0,STATE BANK OF COCHRAN,Cochran,GA,31014,1,http://statebankofcochran.com/,34881.0,19706.0,2020-03-30,10173.0,31250.0,13165.0,2888.0
3808,12444,STATE BANK OF COLD SPRING,Cold Spring,MN,56320,1,www.statebankcoldspring.com,5058.0,4380.0,2020-06-30,1196.0,5030.0,2102.0,0.0,STATE BANK OF COLD SPRING,Cold Spring,MN,56320,1,www.statebankcoldspring.com,5092.0,4346.0,2020-03-30,1863.0,4125.0,2018.0,0.0
3809,15091,STATE BANK OF CROSS PLAINS,Cross Plains,WI,53528,1,http://www.sbcp.bank,95581.0,72438.0,2020-06-30,34667.0,94589.0,33277.0,22119.0,STATE BANK OF CROSS PLAINS,Cross Plains,WI,53528,1,http://www.sbcp.bank,100140.0,52267.0,2020-03-30,37469.0,77109.0,32094.0,23278.0
3810,1401,STATE BANK OF DANVERS,Benson,MN,56215,1,www.sbdanvers.com,4395.0,2097.0,2020-06-30,3935.0,1518.0,775.0,637.0,STATE BANK OF DANVERS,Benson,MN,56215,1,www.sbdanvers.com,4592.0,2093.0,2020-03-30,3214.0,2345.0,827.0,635.0
3811,5740,STATE BANK OF DAVIS,Davis,IL,61019,1,http://www.statebankofdavis.com,34789.0,19598.0,2020-06-30,5605.0,15879.0,22869.0,8822.0,STATE BANK OF DAVIS,Davis,IL,61019,1,http://www.statebankofdavis.com,35498.0,20108.0,2020-03-30,6908.0,16720.0,22199.0,11449.0
3812,15463,STATE BANK OF DE KALB,De Kalb,TX,75559,1,www.statebankofdekalb.com,20264.0,19750.0,2020-06-30,11874.0,20272.0,5801.0,18884.0,STATE BANK OF DE KALB,De Kalb,TX,75559,1,www.statebankofdekalb.com,20527.0,19822.0,2020-03-30,9351.0,22619.0,6113.0,19457.0
3813,9659,STATE BANK OF DOWNS,Downs,KS,67437,1,www.statebankofdowns.com,12028.0,5505.0,2020-06-30,4174.0,9069.0,3482.0,2435.0,STATE BANK OF DOWNS,Downs,KS,67437,1,www.statebankofdowns.com,12144.0,5449.0,2020-03-30,3329.0,10054.0,3339.0,2409.0
3814,18145,STATE BANK OF EAGLE BUTTE,Eagle Butte,SD,57625,1,www.statebankofeaglebutte.com,1942.0,3752.0,2020-06-30,2088.0,2503.0,1008.0,14683.0,STATE BANK OF EAGLE BUTTE,Eagle Butte,SD,57625,1,www.statebankofeaglebutte.com,1929.0,3500.0,2020-03-30,718.0,3585.0,939.0,12160.0
3815,16561,STATE BANK OF EASTON,Easton,MN,56025,1,,3475.0,2592.0,2020-06-30,1513.0,3211.0,1343.0,259.0,STATE BANK OF EASTON,Easton,MN,56025,1,,3511.0,2310.0,2020-03-30,1125.0,3347.0,1350.0,256.0
3816,8541,STATE BANK OF FAIRMONT,Fairmont,MN,56031,1,www.sbof.com,27375.0,15606.0,2020-06-30,10481.0,24265.0,7613.0,3431.0,STATE BANK OF FAIRMONT,Fairmont,MN,56031,1,www.sbof.com,27619.0,15816.0,2020-03-30,8033.0,28322.0,6358.0,2663.0
3817,10434,STATE BANK OF GRAYMONT,Graymont,IL,61743,1,www.sbofgray.com,23157.0,11294.0,2020-06-30,4223.0,10309.0,14219.0,10214.0,STATE BANK OF GRAYMONT,Graymont,IL,61743,1,www.sbofgray.com,23536.0,11906.0,2020-03-30,3152.0,10652.0,15808.0,10740.0
3818,11671,STATE BANK OF HERSCHER,Herscher,IL,60941,1,http://www.sbherscher.com,18640.0,11386.0,2020-06-30,4232.0,17383.0,8178.0,281.0,STATE BANK OF HERSCHER,Herscher,IL,60941,1,http://www.sbherscher.com,18442.0,10868.0,2020-03-30,3797.0,16620.0,8659.0,583.0
3819,33682,STATE BANK OF INDIA,New York,NY,10022,0,,,,2020-06-30,,,,,STATE BANK OF INDIA,New York,NY,10022,0,,,,2020-03-30,,,,
3820,33664,STATE BANK OF INDIA,Chicago,IL,60603,0,,,,2020-06-30,,,,,STATE BANK OF INDIA,Chicago,IL,60603,0,,,,2020-03-30,,,,
3821,23998,STATE BANK OF INDIA (CALIFORNIA),Los Angeles,CA,90017,1,http://www.sbical.com,89741.0,129199.0,2020-06-30,60898.0,122104.0,33260.0,161143.0,STATE BANK OF INDIA (CALIFORNIA),Los Angeles,CA,90017,1,http://www.sbical.com,98308.0,126485.0,2020-03-30,72668.0,118274.0,31025.0,174373.0
3822,10820,STATE BANK OF INDUSTRY,Industry,IL,61440,1,www.statebankofindustry.com,6476.0,11165.0,2020-06-30,4415.0,8516.0,3675.0,8542.0,STATE BANK OF INDUSTRY,Industry,IL,61440,1,www.statebankofindustry.com,6550.0,11341.0,2020-03-30,4397.0,8734.0,3971.0,8513.0
3823,10200,STATE BANK OF JEFFERS,Jeffers,MN,56145,1,statebankofjeffers.com,2734.0,1417.0,2020-06-30,752.0,2047.0,1352.0,306.0,STATE BANK OF JEFFERS,Jeffers,MN,56145,1,statebankofjeffers.com,2681.0,1619.0,2020-03-30,507.0,2296.0,1498.0,305.0
3824,9351,STATE BANK OF LAKE PARK,Lake Park,MN,56554,1,http://www.statebankoflakepark.com,7639.0,4459.0,2020-06-30,1068.0,6590.0,3142.0,1403.0,STATE BANK OF LAKE PARK,Lake Park,MN,56554,1,http://www.statebankoflakepark.com,7763.0,4349.0,2020-03-30,2032.0,4693.0,3990.0,1401.0
3825,16477,STATE BANK OF LAKOTA,Lakota,ND,58344,1,www.statebankoflakota.com,5599.0,3704.0,2020-06-30,869.0,7385.0,901.0,4509.0,STATE BANK OF LAKOTA,Lakota,ND,58344,1,www.statebankoflakota.com,5482.0,3537.0,2020-03-30,1200.0,6783.0,970.0,5511.0
3826,12396,STATE BANK OF LINCOLN,Lincoln,IL,62656,1,http://www.sblincoln.com,23076.0,12973.0,2020-06-30,10524.0,16912.0,6802.0,10272.0,STATE BANK OF LINCOLN,Lincoln,IL,62656,1,http://www.sblincoln.com,24263.0,15577.0,2020-03-30,11230.0,19188.0,6807.0,10920.0
3827,8190,STATE BANK OF LISMORE,Lismore,MN,56155,1,www.statebankoflismore.com,9436.0,8009.0,2020-06-30,2529.0,9162.0,5365.0,7701.0,STATE BANK OF LISMORE,Lismore,MN,56155,1,www.statebankoflismore.com,9654.0,7985.0,2020-03-30,2433.0,9282.0,5547.0,7681.0
3828,1833,STATE BANK OF LIZTON,Lizton,IN,46149,1,http://www.statebankoflizton.com,24135.0,15723.0,2020-06-30,14742.0,15280.0,9247.0,37256.0,STATE BANK OF LIZTON,Lizton,IN,46149,1,http://www.statebankoflizton.com,26740.0,17827.0,2020-03-30,8340.0,25191.0,9995.0,57926.0
3829,14561,STATE BANK OF MEDORA,Medora,IN,47260,1,www.medorabank.com,21220.0,13673.0,2020-06-30,3090.0,7906.0,8403.0,6106.0,STATE BANK OF MEDORA,Medora,IN,47260,1,www.medorabank.com,21588.0,13788.0,2020-03-30,2466.0,8902.0,12378.0,5841.0
3830,10623,STATE BANK OF MISSOURI,Concordia,MO,64020,1,http://www.gostatebank.com,8342.0,4300.0,2020-06-30,4221.0,5652.0,2157.0,2044.0,STATE BANK OF MISSOURI,Concordia,MO,64020,1,http://www.gostatebank.com,8332.0,3994.0,2020-03-30,3743.0,5615.0,2670.0,2042.0
3831,13582,STATE BANK OF NAUVOO,Nauvoo,IL,62354,1,,5409.0,2273.0,2020-06-30,1299.0,2896.0,2674.0,0.0,STATE BANK OF NAUVOO,Nauvoo,IL,62354,1,,5482.0,2367.0,2020-03-30,1198.0,2919.0,2881.0,0.0
3832,9735,STATE BANK OF NEW RICHLAND,New Richland,MN,56072,1,WWW.SBNR.BIZ,22837.0,14851.0,2020-06-30,18373.0,9352.0,4008.0,1998.0,STATE BANK OF NEW RICHLAND,New Richland,MN,56072,1,WWW.SBNR.BIZ,23535.0,14950.0,2020-03-30,19603.0,12035.0,3096.0,1500.0
3833,9529,STATE BANK OF NEWBURG,Newburg,WI,53060,1,www.newburg.bank,38253.0,29720.0,2020-06-30,31482.0,14014.0,16574.0,9472.0,STATE BANK OF NEWBURG,Newburg,WI,53060,1,www.newburg.bank,38770.0,30418.0,2020-03-30,28255.0,16329.0,18365.0,11345.0
3834,10644,STATE BANK OF ODELL,Odell,NE,68415,1,http://www.statebankofodell.com,3218.0,962.0,2020-06-30,1217.0,2111.0,852.0,0.0,STATE BANK OF ODELL,Odell,NE,68415,1,http://www.statebankofodell.com,661.0,3127.0,2020-03-30,1005.0,2017.0,766.0,0.0
3835,14960,STATE BANK OF REESEVILLE,Reeseville,WI,53579,1,www.statebankofreeseville.com,25725.0,2826.0,2020-06-30,2252.0,10886.0,10876.0,7219.0,STATE BANK OF REESEVILLE,Reeseville,WI,53579,1,www.statebankofreeseville.com,31850.0,2843.0,2020-03-30,9014.0,6134.0,10726.0,5486.0
3836,12391,STATE BANK OF SAUNEMIN,Saunemin,IL,61769,1,www.statebankofsaunemin.com,3271.0,3552.0,2020-06-30,1654.0,3088.0,1676.0,578.0,STATE BANK OF SAUNEMIN,Saunemin,IL,61769,1,www.statebankofsaunemin.com,3409.0,3676.0,2020-03-30,1090.0,3522.0,1993.0,0.0
3837,13931,STATE BANK OF SCHALLER,Schaller,IA,51053,1,www.statebankofschaller.com,7443.0,2067.0,2020-06-30,1274.0,3811.0,4425.0,260.0,STATE BANK OF SCHALLER,Schaller,IA,51053,1,www.statebankofschaller.com,5489.0,1618.0,2020-03-30,2206.0,3583.0,1318.0,260.0
3838,14069,STATE BANK OF SCOTIA,Scotia,NE,68875,1,,5168.0,11700.0,2020-06-30,2194.0,8828.0,5846.0,520.0,STATE BANK OF SCOTIA,Scotia,NE,68875,1,,5145.0,12434.0,2020-03-30,5049.0,6036.0,6490.0,517.0
3839,17964,STATE BANK OF SOUTHERN UTAH,Cedar City,UT,84721,1,http://www.sbsu.com,110036.0,92692.0,2020-06-30,90716.0,48109.0,36596.0,51932.0,STATE BANK OF SOUTHERN UTAH,Cedar City,UT,84721,1,http://www.sbsu.com,111031.0,93377.0,2020-03-30,75889.0,63741.0,33635.0,49641.0
3840,26358,STATE BANK OF SOUTHWEST MISSOURI,Springfield,MO,65804,1,www.statebankonline.net,7346.0,8084.0,2020-06-30,4694.0,7959.0,2239.0,2959.0,STATE BANK OF SOUTHWEST MISSOURI,Springfield,MO,65804,1,www.statebankonline.net,7521.0,8257.0,2020-03-30,3316.0,9277.0,2659.0,2945.0
3841,5730,STATE BANK OF ST. JACOB,Saint Jacob,IL,62281,1,http://www.statebankofstjacob.com,9622.0,3411.0,2020-06-30,1920.0,4533.0,5338.0,2259.0,STATE BANK OF ST. JACOB,Saint Jacob,IL,62281,1,http://www.statebankofstjacob.com,9717.0,3403.0,2020-03-30,1690.0,4784.0,4866.0,2257.0
3842,9822,STATE BANK OF TABLE ROCK,Table Rock,NE,68447,1,www.tablerockbank.com,18768.0,11188.0,2020-06-30,1850.0,10279.0,15989.0,1760.0,STATE BANK OF TABLE ROCK,Table Rock,NE,68447,1,www.tablerockbank.com,19396.0,11091.0,2020-03-30,2344.0,8285.0,17336.0,1750.0
3843,16906,STATE BANK OF TAUNTON,Taunton,MN,56291,1,statebankoftaunton.com,7777.0,4347.0,2020-06-30,2629.0,5907.0,3564.0,1004.0,STATE BANK OF TAUNTON,Taunton,MN,56291,1,statebankoftaunton.com,7979.0,4237.0,2020-03-30,1822.0,6774.0,3596.0,1694.0
3844,27074,STATE BANK OF TEXAS,Dallas,TX,75234,1,www.statebnk.com,83340.0,213016.0,2020-06-30,82740.0,180379.0,19237.0,100240.0,STATE BANK OF TEXAS,Dallas,TX,75234,1,www.statebnk.com,83118.0,240583.0,2020-03-30,91793.0,211731.0,20178.0,124487.0
3845,5744,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",Antioch,IL,60002,0,www.sbotl.com,128232.0,91451.0,2020-06-30,61970.0,87572.0,63127.0,49324.0,"STATE BANK OF THE LAKES, NATIONAL ASSOCIATION",Antioch,IL,60002,0,www.sbotl.com,132158.0,110070.0,2020-03-30,83148.0,67850.0,83907.0,50770.0
3846,12386,STATE BANK OF TOULON,Toulon,IL,61483,1,WWW.STATEBANKOFTOULON.COM,24783.0,19199.0,2020-06-30,5980.0,22433.0,14953.0,11808.0,STATE BANK OF TOULON,Toulon,IL,61483,1,WWW.STATEBANKOFTOULON.COM,24731.0,19619.0,2020-03-30,6970.0,21534.0,15148.0,9199.0
3847,15308,STATE BANK OF WAPELLO,Wapello,IA,52653,1,www.statebankofwapello.com,3990.0,0.0,2020-06-30,433.0,1190.0,1171.0,0.0,STATE BANK OF WAPELLO,Wapello,IA,52653,1,www.statebankofwapello.com,4028.0,0.0,2020-03-30,477.0,1163.0,1227.0,0.0
3848,8827,STATE BANK OF WHEATON,Wheaton,MN,56296,1,www.sbwheaton.com,8718.0,7365.0,2020-06-30,2358.0,8410.0,4621.0,6444.0,STATE BANK OF WHEATON,Wheaton,MN,56296,1,www.sbwheaton.com,8937.0,7619.0,2020-03-30,3235.0,6901.0,5596.0,6428.0
3849,19689,STATE BANK OF WHITTINGTON,Benton,IL,62812,1,www.statebankofwhittington.com,11465.0,4685.0,2020-06-30,2605.0,9618.0,3199.0,488.0,STATE BANK OF WHITTINGTON,Benton,IL,62812,1,www.statebankofwhittington.com,11432.0,4939.0,2020-03-30,2812.0,9222.0,3547.0,576.0
3850,5820,STATE CENTRAL BANK,Bonaparte,IA,52620,1,http://www.statecentralbank.com,3552.0,102.0,2020-06-30,701.0,2073.0,673.0,0.0,STATE CENTRAL BANK,Bonaparte,IA,52620,1,http://www.statecentralbank.com,3556.0,102.0,2020-03-30,716.0,2097.0,659.0,0.0
3851,34617,"STATE FARM BANK, F.S.B.",Bloomington,IL,61710,0,www.statefarm.com/finances/banking,2571454.0,2165715.0,2020-06-30,458940.0,1341533.0,2043650.0,633838.0,"STATE FARM BANK, F.S.B.",Bloomington,IL,61710,0,www.statefarm.com/finances/banking,2603760.0,2199379.0,2020-03-30,386500.0,1527324.0,2002638.0,641645.0
3852,5490,STATE NEBRASKA BANK & TRUST,Wayne,NE,68787,1,www.statenebank.com,20150.0,7018.0,2020-06-30,3972.0,8806.0,5006.0,1234.0,STATE NEBRASKA BANK & TRUST,Wayne,NE,68787,1,www.statenebank.com,20339.0,6521.0,2020-03-30,4226.0,9030.0,4568.0,975.0
3853,8162,STATE SAVINGS BANK,Frankfort,MI,49635,1,www.ssbankmi.com,13093.0,7431.0,2020-06-30,5552.0,9275.0,4500.0,5842.0,STATE SAVINGS BANK,Frankfort,MI,49635,1,www.ssbankmi.com,13750.0,7437.0,2020-03-30,3505.0,10834.0,5762.0,5814.0
